location,forecast_date,target,target_end_date,type,quantile,value
US,2022-02-06,1 wk ahead inc case,2022-02-12,point,,2560802
US,2022-02-06,1 wk ahead inc death,2022-02-12,point,,22428
US,2022-02-06,1 wk ahead cum death,2022-02-12,point,,924694
01,2022-02-06,1 wk ahead inc case,2022-02-12,point,,36169
01,2022-02-06,1 wk ahead inc death,2022-02-12,point,,382
01,2022-02-06,1 wk ahead cum death,2022-02-12,point,,17753
02,2022-02-06,1 wk ahead inc case,2022-02-12,point,,16421
02,2022-02-06,1 wk ahead inc death,2022-02-12,point,,13
02,2022-02-06,1 wk ahead cum death,2022-02-12,point,,1106
04,2022-02-06,1 wk ahead inc case,2022-02-12,point,,62701
04,2022-02-06,1 wk ahead inc death,2022-02-12,point,,483
04,2022-02-06,1 wk ahead cum death,2022-02-12,point,,27111
05,2022-02-06,1 wk ahead inc case,2022-02-12,point,,32674
05,2022-02-06,1 wk ahead inc death,2022-02-12,point,,219
05,2022-02-06,1 wk ahead cum death,2022-02-12,point,,10012
06,2022-02-06,1 wk ahead inc case,2022-02-12,point,,265834
06,2022-02-06,1 wk ahead inc death,2022-02-12,point,,1559
06,2022-02-06,1 wk ahead cum death,2022-02-12,point,,82560
08,2022-02-06,1 wk ahead inc case,2022-02-12,point,,38135
08,2022-02-06,1 wk ahead inc death,2022-02-12,point,,183
08,2022-02-06,1 wk ahead cum death,2022-02-12,point,,11385
09,2022-02-06,1 wk ahead inc case,2022-02-12,point,,13430
09,2022-02-06,1 wk ahead inc death,2022-02-12,point,,219
09,2022-02-06,1 wk ahead cum death,2022-02-12,point,,10378
10,2022-02-06,1 wk ahead inc case,2022-02-12,point,,3790
10,2022-02-06,1 wk ahead inc death,2022-02-12,point,,50
10,2022-02-06,1 wk ahead cum death,2022-02-12,point,,2626
11,2022-02-06,1 wk ahead inc case,2022-02-12,point,,2564
11,2022-02-06,1 wk ahead inc death,2022-02-12,point,,12
11,2022-02-06,1 wk ahead cum death,2022-02-12,point,,1305
12,2022-02-06,1 wk ahead inc case,2022-02-12,point,,162589
12,2022-02-06,1 wk ahead inc death,2022-02-12,point,,1409
12,2022-02-06,1 wk ahead cum death,2022-02-12,point,,67688
13,2022-02-06,1 wk ahead inc case,2022-02-12,point,,67457
13,2022-02-06,1 wk ahead inc death,2022-02-12,point,,711
13,2022-02-06,1 wk ahead cum death,2022-02-12,point,,32820
15,2022-02-06,1 wk ahead inc case,2022-02-12,point,,9043
15,2022-02-06,1 wk ahead inc death,2022-02-12,point,,38
15,2022-02-06,1 wk ahead cum death,2022-02-12,point,,1248
16,2022-02-06,1 wk ahead inc case,2022-02-12,point,,17110
16,2022-02-06,1 wk ahead inc death,2022-02-12,point,,104
16,2022-02-06,1 wk ahead cum death,2022-02-12,point,,4583
17,2022-02-06,1 wk ahead inc case,2022-02-12,point,,72673
17,2022-02-06,1 wk ahead inc death,2022-02-12,point,,742
17,2022-02-06,1 wk ahead cum death,2022-02-12,point,,34471
18,2022-02-06,1 wk ahead inc case,2022-02-12,point,,54867
18,2022-02-06,1 wk ahead inc death,2022-02-12,point,,607
18,2022-02-06,1 wk ahead cum death,2022-02-12,point,,22319
19,2022-02-06,1 wk ahead inc case,2022-02-12,point,,20153
19,2022-02-06,1 wk ahead inc death,2022-02-12,point,,274
19,2022-02-06,1 wk ahead cum death,2022-02-12,point,,8931
20,2022-02-06,1 wk ahead inc case,2022-02-12,point,,29243
20,2022-02-06,1 wk ahead inc death,2022-02-12,point,,239
20,2022-02-06,1 wk ahead cum death,2022-02-12,point,,7952
21,2022-02-06,1 wk ahead inc case,2022-02-12,point,,70140
21,2022-02-06,1 wk ahead inc death,2022-02-12,point,,213
21,2022-02-06,1 wk ahead cum death,2022-02-12,point,,13276
22,2022-02-06,1 wk ahead inc case,2022-02-12,point,,36873
22,2022-02-06,1 wk ahead inc death,2022-02-12,point,,378
22,2022-02-06,1 wk ahead cum death,2022-02-12,point,,16283
23,2022-02-06,1 wk ahead inc case,2022-02-12,point,,8960
23,2022-02-06,1 wk ahead inc death,2022-02-12,point,,91
23,2022-02-06,1 wk ahead cum death,2022-02-12,point,,1895
24,2022-02-06,1 wk ahead inc case,2022-02-12,point,,10999
24,2022-02-06,1 wk ahead inc death,2022-02-12,point,,279
24,2022-02-06,1 wk ahead cum death,2022-02-12,point,,13970
25,2022-02-06,1 wk ahead inc case,2022-02-12,point,,40799
25,2022-02-06,1 wk ahead inc death,2022-02-12,point,,644
25,2022-02-06,1 wk ahead cum death,2022-02-12,point,,23012
26,2022-02-06,1 wk ahead inc case,2022-02-12,point,,76727
26,2022-02-06,1 wk ahead inc death,2022-02-12,point,,976
26,2022-02-06,1 wk ahead cum death,2022-02-12,point,,33634
27,2022-02-06,1 wk ahead inc case,2022-02-12,point,,68398
27,2022-02-06,1 wk ahead inc death,2022-02-12,point,,315
27,2022-02-06,1 wk ahead cum death,2022-02-12,point,,12064
28,2022-02-06,1 wk ahead inc case,2022-02-12,point,,46468
28,2022-02-06,1 wk ahead inc death,2022-02-12,point,,603
28,2022-02-06,1 wk ahead cum death,2022-02-12,point,,11853
29,2022-02-06,1 wk ahead inc case,2022-02-12,point,,37429
29,2022-02-06,1 wk ahead inc death,2022-02-12,point,,656
29,2022-02-06,1 wk ahead cum death,2022-02-12,point,,17420
30,2022-02-06,1 wk ahead inc case,2022-02-12,point,,14083
30,2022-02-06,1 wk ahead inc death,2022-02-12,point,,55
30,2022-02-06,1 wk ahead cum death,2022-02-12,point,,3086
31,2022-02-06,1 wk ahead inc case,2022-02-12,point,,13739
31,2022-02-06,1 wk ahead inc death,2022-02-12,point,,115
31,2022-02-06,1 wk ahead cum death,2022-02-12,point,,3870
32,2022-02-06,1 wk ahead inc case,2022-02-12,point,,20906
32,2022-02-06,1 wk ahead inc death,2022-02-12,point,,318
32,2022-02-06,1 wk ahead cum death,2022-02-12,point,,9461
33,2022-02-06,1 wk ahead inc case,2022-02-12,point,,10818
33,2022-02-06,1 wk ahead inc death,2022-02-12,point,,59
33,2022-02-06,1 wk ahead cum death,2022-02-12,point,,2305
34,2022-02-06,1 wk ahead inc case,2022-02-12,point,,24220
34,2022-02-06,1 wk ahead inc death,2022-02-12,point,,685
34,2022-02-06,1 wk ahead cum death,2022-02-12,point,,32633
35,2022-02-06,1 wk ahead inc case,2022-02-12,point,,24194
35,2022-02-06,1 wk ahead inc death,2022-02-12,point,,156
35,2022-02-06,1 wk ahead cum death,2022-02-12,point,,6691
