location,forecast_date,target,target_end_date,type,quantile,value
US,2022-03-27,1 wk ahead inc case,2022-04-02,point,,270994
US,2022-03-27,1 wk ahead inc death,2022-04-02,point,,7384
US,2022-03-27,1 wk ahead cum death,2022-04-02,point,,984036
01,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1768
01,2022-03-27,1 wk ahead inc death,2022-04-02,point,,219
01,2022-03-27,1 wk ahead cum death,2022-04-02,point,,19429
02,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1339
02,2022-03-27,1 wk ahead inc death,2022-04-02,point,,35
02,2022-03-27,1 wk ahead cum death,2022-04-02,point,,1257
04,2022-03-27,1 wk ahead inc case,2022-04-02,point,,7196
04,2022-03-27,1 wk ahead inc death,2022-04-02,point,,585
04,2022-03-27,1 wk ahead cum death,2022-04-02,point,,29468
05,2022-03-27,1 wk ahead inc case,2022-04-02,point,,2704
05,2022-03-27,1 wk ahead inc death,2022-04-02,point,,139
05,2022-03-27,1 wk ahead cum death,2022-04-02,point,,11348
06,2022-03-27,1 wk ahead inc case,2022-04-02,point,,29509
06,2022-03-27,1 wk ahead inc death,2022-04-02,point,,722
06,2022-03-27,1 wk ahead cum death,2022-04-02,point,,89319
08,2022-03-27,1 wk ahead inc case,2022-04-02,point,,13480
08,2022-03-27,1 wk ahead inc death,2022-04-02,point,,0
08,2022-03-27,1 wk ahead cum death,2022-04-02,point,,11904
09,2022-03-27,1 wk ahead inc case,2022-04-02,point,,3090
09,2022-03-27,1 wk ahead inc death,2022-04-02,point,,53
09,2022-03-27,1 wk ahead cum death,2022-04-02,point,,10812
10,2022-03-27,1 wk ahead inc case,2022-04-02,point,,701
10,2022-03-27,1 wk ahead inc death,2022-04-02,point,,5
10,2022-03-27,1 wk ahead cum death,2022-04-02,point,,2842
11,2022-03-27,1 wk ahead inc case,2022-04-02,point,,0
11,2022-03-27,1 wk ahead inc death,2022-04-02,point,,0
11,2022-03-27,1 wk ahead cum death,2022-04-02,point,,1318
12,2022-03-27,1 wk ahead inc case,2022-04-02,point,,17989
12,2022-03-27,1 wk ahead inc death,2022-04-02,point,,431
12,2022-03-27,1 wk ahead cum death,2022-04-02,point,,73458
13,2022-03-27,1 wk ahead inc case,2022-04-02,point,,4265
13,2022-03-27,1 wk ahead inc death,2022-04-02,point,,333
13,2022-03-27,1 wk ahead cum death,2022-04-02,point,,35697
15,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1246
15,2022-03-27,1 wk ahead inc death,2022-04-02,point,,8
15,2022-03-27,1 wk ahead cum death,2022-04-02,point,,1369
16,2022-03-27,1 wk ahead inc case,2022-04-02,point,,2080
16,2022-03-27,1 wk ahead inc death,2022-04-02,point,,48
16,2022-03-27,1 wk ahead cum death,2022-04-02,point,,4915
17,2022-03-27,1 wk ahead inc case,2022-04-02,point,,10489
17,2022-03-27,1 wk ahead inc death,2022-04-02,point,,152
17,2022-03-27,1 wk ahead cum death,2022-04-02,point,,35892
18,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1836
18,2022-03-27,1 wk ahead inc death,2022-04-02,point,,92
18,2022-03-27,1 wk ahead cum death,2022-04-02,point,,23448
19,2022-03-27,1 wk ahead inc case,2022-04-02,point,,863
19,2022-03-27,1 wk ahead inc death,2022-04-02,point,,91
19,2022-03-27,1 wk ahead cum death,2022-04-02,point,,9493
20,2022-03-27,1 wk ahead inc case,2022-04-02,point,,633
20,2022-03-27,1 wk ahead inc death,2022-04-02,point,,110
20,2022-03-27,1 wk ahead cum death,2022-04-02,point,,8330
21,2022-03-27,1 wk ahead inc case,2022-04-02,point,,8073
21,2022-03-27,1 wk ahead inc death,2022-04-02,point,,263
21,2022-03-27,1 wk ahead cum death,2022-04-02,point,,14922
22,2022-03-27,1 wk ahead inc case,2022-04-02,point,,982
22,2022-03-27,1 wk ahead inc death,2022-04-02,point,,108
22,2022-03-27,1 wk ahead cum death,2022-04-02,point,,17184
23,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1438
23,2022-03-27,1 wk ahead inc death,2022-04-02,point,,16
23,2022-03-27,1 wk ahead cum death,2022-04-02,point,,2211
24,2022-03-27,1 wk ahead inc case,2022-04-02,point,,1934
24,2022-03-27,1 wk ahead inc death,2022-04-02,point,,29
24,2022-03-27,1 wk ahead cum death,2022-04-02,point,,14353
25,2022-03-27,1 wk ahead inc case,2022-04-02,point,,8176
25,2022-03-27,1 wk ahead inc death,2022-04-02,point,,54
25,2022-03-27,1 wk ahead cum death,2022-04-02,point,,20110
26,2022-03-27,1 wk ahead inc case,2022-04-02,point,,7184
26,2022-03-27,1 wk ahead inc death,2022-04-02,point,,233
26,2022-03-27,1 wk ahead cum death,2022-04-02,point,,35584
27,2022-03-27,1 wk ahead inc case,2022-04-02,point,,3637
27,2022-03-27,1 wk ahead inc death,2022-04-02,point,,84
27,2022-03-27,1 wk ahead cum death,2022-04-02,point,,12673
28,2022-03-27,1 wk ahead inc case,2022-04-02,point,,892
28,2022-03-27,1 wk ahead inc death,2022-04-02,point,,65
28,2022-03-27,1 wk ahead cum death,2022-04-02,point,,12443
29,2022-03-27,1 wk ahead inc case,2022-04-02,point,,4952
29,2022-03-27,1 wk ahead inc death,2022-04-02,point,,292
29,2022-03-27,1 wk ahead cum death,2022-04-02,point,,19059
30,2022-03-27,1 wk ahead inc case,2022-04-02,point,,390
30,2022-03-27,1 wk ahead inc death,2022-04-02,point,,10
30,2022-03-27,1 wk ahead cum death,2022-04-02,point,,3252
31,2022-03-27,1 wk ahead inc case,2022-04-02,point,,0
31,2022-03-27,1 wk ahead inc death,2022-04-02,point,,9
31,2022-03-27,1 wk ahead cum death,2022-04-02,point,,4062
