location,forecast_date,target,target_end_date,type,quantile,value
US,2022-02-13,1 wk ahead inc case,2022-02-19,point,,1498104
US,2022-02-13,1 wk ahead inc death,2022-02-19,point,,21341
US,2022-02-13,1 wk ahead cum death,2022-02-19,point,,940594
01,2022-02-13,1 wk ahead inc case,2022-02-19,point,,24485
01,2022-02-13,1 wk ahead inc death,2022-02-19,point,,220
01,2022-02-13,1 wk ahead cum death,2022-02-19,point,,17791
02,2022-02-13,1 wk ahead inc case,2022-02-19,point,,9002
02,2022-02-13,1 wk ahead inc death,2022-02-19,point,,36
02,2022-02-13,1 wk ahead cum death,2022-02-19,point,,1150
04,2022-02-13,1 wk ahead inc case,2022-02-19,point,,31355
04,2022-02-13,1 wk ahead inc death,2022-02-19,point,,598
04,2022-02-13,1 wk ahead cum death,2022-02-19,point,,27762
05,2022-02-13,1 wk ahead inc case,2022-02-19,point,,14754
05,2022-02-13,1 wk ahead inc death,2022-02-19,point,,203
05,2022-02-13,1 wk ahead cum death,2022-02-19,point,,10228
06,2022-02-13,1 wk ahead inc case,2022-02-19,point,,219131
06,2022-02-13,1 wk ahead inc death,2022-02-19,point,,1885
06,2022-02-13,1 wk ahead cum death,2022-02-19,point,,84385
08,2022-02-13,1 wk ahead inc case,2022-02-19,point,,23916
08,2022-02-13,1 wk ahead inc death,2022-02-19,point,,523
08,2022-02-13,1 wk ahead cum death,2022-02-19,point,,12124
09,2022-02-13,1 wk ahead inc case,2022-02-19,point,,8775
09,2022-02-13,1 wk ahead inc death,2022-02-19,point,,148
09,2022-02-13,1 wk ahead cum death,2022-02-19,point,,10408
10,2022-02-13,1 wk ahead inc case,2022-02-19,point,,2586
10,2022-02-13,1 wk ahead inc death,2022-02-19,point,,49
10,2022-02-13,1 wk ahead cum death,2022-02-19,point,,2692
11,2022-02-13,1 wk ahead inc case,2022-02-19,point,,1607
11,2022-02-13,1 wk ahead inc death,2022-02-19,point,,16
11,2022-02-13,1 wk ahead cum death,2022-02-19,point,,1325
12,2022-02-13,1 wk ahead inc case,2022-02-19,point,,152417
12,2022-02-13,1 wk ahead inc death,2022-02-19,point,,1830
12,2022-02-13,1 wk ahead cum death,2022-02-19,point,,69402
13,2022-02-13,1 wk ahead inc case,2022-02-19,point,,38818
13,2022-02-13,1 wk ahead inc death,2022-02-19,point,,914
13,2022-02-13,1 wk ahead cum death,2022-02-19,point,,33672
15,2022-02-13,1 wk ahead inc case,2022-02-19,point,,5174
15,2022-02-13,1 wk ahead inc death,2022-02-19,point,,33
15,2022-02-13,1 wk ahead cum death,2022-02-19,point,,1279
16,2022-02-13,1 wk ahead inc case,2022-02-19,point,,16102
16,2022-02-13,1 wk ahead inc death,2022-02-19,point,,105
16,2022-02-13,1 wk ahead cum death,2022-02-19,point,,4657
17,2022-02-13,1 wk ahead inc case,2022-02-19,point,,38762
17,2022-02-13,1 wk ahead inc death,2022-02-19,point,,684
17,2022-02-13,1 wk ahead cum death,2022-02-19,point,,34912
18,2022-02-13,1 wk ahead inc case,2022-02-19,point,,22772
18,2022-02-13,1 wk ahead inc death,2022-02-19,point,,552
18,2022-02-13,1 wk ahead cum death,2022-02-19,point,,22688
19,2022-02-13,1 wk ahead inc case,2022-02-19,point,,11886
19,2022-02-13,1 wk ahead inc death,2022-02-19,point,,302
19,2022-02-13,1 wk ahead cum death,2022-02-19,point,,9131
20,2022-02-13,1 wk ahead inc case,2022-02-19,point,,5163
20,2022-02-13,1 wk ahead inc death,2022-02-19,point,,7
20,2022-02-13,1 wk ahead cum death,2022-02-19,point,,7727
21,2022-02-13,1 wk ahead inc case,2022-02-19,point,,52820
21,2022-02-13,1 wk ahead inc death,2022-02-19,point,,298
21,2022-02-13,1 wk ahead cum death,2022-02-19,point,,13598
22,2022-02-13,1 wk ahead inc case,2022-02-19,point,,19791
22,2022-02-13,1 wk ahead inc death,2022-02-19,point,,386
22,2022-02-13,1 wk ahead cum death,2022-02-19,point,,16562
23,2022-02-13,1 wk ahead inc case,2022-02-19,point,,7699
23,2022-02-13,1 wk ahead inc death,2022-02-19,point,,31
23,2022-02-13,1 wk ahead cum death,2022-02-19,point,,1859
24,2022-02-13,1 wk ahead inc case,2022-02-19,point,,5859
24,2022-02-13,1 wk ahead inc death,2022-02-19,point,,230
24,2022-02-13,1 wk ahead cum death,2022-02-19,point,,14135
25,2022-02-13,1 wk ahead inc case,2022-02-19,point,,23125
25,2022-02-13,1 wk ahead inc death,2022-02-19,point,,572
25,2022-02-13,1 wk ahead cum death,2022-02-19,point,,23351
26,2022-02-13,1 wk ahead inc case,2022-02-19,point,,37011
26,2022-02-13,1 wk ahead inc death,2022-02-19,point,,887
26,2022-02-13,1 wk ahead cum death,2022-02-19,point,,34135
27,2022-02-13,1 wk ahead inc case,2022-02-19,point,,40744
27,2022-02-13,1 wk ahead inc death,2022-02-19,point,,294
27,2022-02-13,1 wk ahead cum death,2022-02-19,point,,12251
28,2022-02-13,1 wk ahead inc case,2022-02-19,point,,28378
28,2022-02-13,1 wk ahead inc death,2022-02-19,point,,455
28,2022-02-13,1 wk ahead cum death,2022-02-19,point,,12013
29,2022-02-13,1 wk ahead inc case,2022-02-19,point,,24842
29,2022-02-13,1 wk ahead inc death,2022-02-19,point,,484
29,2022-02-13,1 wk ahead cum death,2022-02-19,point,,17581
30,2022-02-13,1 wk ahead inc case,2022-02-19,point,,8859
30,2022-02-13,1 wk ahead inc death,2022-02-19,point,,51
30,2022-02-13,1 wk ahead cum death,2022-02-19,point,,3118
31,2022-02-13,1 wk ahead inc case,2022-02-19,point,,6358
31,2022-02-13,1 wk ahead inc death,2022-02-19,point,,89
31,2022-02-13,1 wk ahead cum death,2022-02-19,point,,3904
32,2022-02-13,1 wk ahead inc case,2022-02-19,point,,10658
32,2022-02-13,1 wk ahead inc death,2022-02-19,point,,268
32,2022-02-13,1 wk ahead cum death,2022-02-19,point,,9602
33,2022-02-13,1 wk ahead inc case,2022-02-19,point,,8776
33,2022-02-13,1 wk ahead inc death,2022-02-19,point,,66
33,2022-02-13,1 wk ahead cum death,2022-02-19,point,,2360
34,2022-02-13,1 wk ahead inc case,2022-02-19,point,,16206
34,2022-02-13,1 wk ahead inc death,2022-02-19,point,,537
34,2022-02-13,1 wk ahead cum death,2022-02-19,point,,32911
