location,forecast_date,target,target_end_date,type,quantile,value
US,2021-11-28,1 wk ahead inc case,2021-12-04,point,,596969
US,2021-11-28,1 wk ahead inc death,2021-12-04,point,,7387
US,2021-11-28,1 wk ahead cum death,2021-12-04,point,,783923
01,2021-11-28,1 wk ahead inc case,2021-12-04,point,,2585
01,2021-11-28,1 wk ahead inc death,2021-12-04,point,,67
01,2021-11-28,1 wk ahead cum death,2021-12-04,point,,16182
02,2021-11-28,1 wk ahead inc case,2021-12-04,point,,2453
02,2021-11-28,1 wk ahead inc death,2021-12-04,point,,21
02,2021-11-28,1 wk ahead cum death,2021-12-04,point,,898
04,2021-11-28,1 wk ahead inc case,2021-12-04,point,,24638
04,2021-11-28,1 wk ahead inc death,2021-12-04,point,,381
04,2021-11-28,1 wk ahead cum death,2021-12-04,point,,22605
05,2021-11-28,1 wk ahead inc case,2021-12-04,point,,3844
05,2021-11-28,1 wk ahead inc death,2021-12-04,point,,57
05,2021-11-28,1 wk ahead cum death,2021-12-04,point,,8710
06,2021-11-28,1 wk ahead inc case,2021-12-04,point,,26651
06,2021-11-28,1 wk ahead inc death,2021-12-04,point,,554
06,2021-11-28,1 wk ahead cum death,2021-12-04,point,,74706
08,2021-11-28,1 wk ahead inc case,2021-12-04,point,,22379
08,2021-11-28,1 wk ahead inc death,2021-12-04,point,,303
08,2021-11-28,1 wk ahead cum death,2021-12-04,point,,9403
09,2021-11-28,1 wk ahead inc case,2021-12-04,point,,6615
09,2021-11-28,1 wk ahead inc death,2021-12-04,point,,23
09,2021-11-28,1 wk ahead cum death,2021-12-04,point,,8888
10,2021-11-28,1 wk ahead inc case,2021-12-04,point,,2501
10,2021-11-28,1 wk ahead inc death,2021-12-04,point,,22
10,2021-11-28,1 wk ahead cum death,2021-12-04,point,,2195
11,2021-11-28,1 wk ahead inc case,2021-12-04,point,,561
11,2021-11-28,1 wk ahead inc death,2021-12-04,point,,0
11,2021-11-28,1 wk ahead cum death,2021-12-04,point,,1195
12,2021-11-28,1 wk ahead inc case,2021-12-04,point,,0
12,2021-11-28,1 wk ahead inc death,2021-12-04,point,,61
12,2021-11-28,1 wk ahead cum death,2021-12-04,point,,61208
13,2021-11-28,1 wk ahead inc case,2021-12-04,point,,6025
13,2021-11-28,1 wk ahead inc death,2021-12-04,point,,247
13,2021-11-28,1 wk ahead cum death,2021-12-04,point,,29485
15,2021-11-28,1 wk ahead inc case,2021-12-04,point,,511
15,2021-11-28,1 wk ahead inc death,2021-12-04,point,,21
15,2021-11-28,1 wk ahead cum death,2021-12-04,point,,1025
16,2021-11-28,1 wk ahead inc case,2021-12-04,point,,3013
16,2021-11-28,1 wk ahead inc death,2021-12-04,point,,62
16,2021-11-28,1 wk ahead cum death,2021-12-04,point,,3961
17,2021-11-28,1 wk ahead inc case,2021-12-04,point,,26454
17,2021-11-28,1 wk ahead inc death,2021-12-04,point,,104
17,2021-11-28,1 wk ahead cum death,2021-12-04,point,,28850
18,2021-11-28,1 wk ahead inc case,2021-12-04,point,,19163
18,2021-11-28,1 wk ahead inc death,2021-12-04,point,,174
18,2021-11-28,1 wk ahead cum death,2021-12-04,point,,17560
19,2021-11-28,1 wk ahead inc case,2021-12-04,point,,8358
