location,forecast_date,target,target_end_date,type,quantile,value
US,2022-01-23,1 wk ahead inc case,2022-01-29,point,,6475928
US,2022-01-23,1 wk ahead inc death,2022-01-29,point,,18980
US,2022-01-23,1 wk ahead cum death,2022-01-29,point,,884948
01,2022-01-23,1 wk ahead inc case,2022-01-29,point,,101677
01,2022-01-23,1 wk ahead inc death,2022-01-29,point,,129
01,2022-01-23,1 wk ahead cum death,2022-01-29,point,,16955
02,2022-01-23,1 wk ahead inc case,2022-01-29,point,,27473
02,2022-01-23,1 wk ahead inc death,2022-01-29,point,,119
02,2022-01-23,1 wk ahead cum death,2022-01-29,point,,1170
04,2022-01-23,1 wk ahead inc case,2022-01-29,point,,194257
04,2022-01-23,1 wk ahead inc death,2022-01-29,point,,467
04,2022-01-23,1 wk ahead cum death,2022-01-29,point,,26024
05,2022-01-23,1 wk ahead inc case,2022-01-29,point,,72630
05,2022-01-23,1 wk ahead inc death,2022-01-29,point,,73
05,2022-01-23,1 wk ahead cum death,2022-01-29,point,,9571
06,2022-01-23,1 wk ahead inc case,2022-01-29,point,,724179
06,2022-01-23,1 wk ahead inc death,2022-01-29,point,,952
06,2022-01-23,1 wk ahead cum death,2022-01-29,point,,79505
08,2022-01-23,1 wk ahead inc case,2022-01-29,point,,111673
08,2022-01-23,1 wk ahead inc death,2022-01-29,point,,259
08,2022-01-23,1 wk ahead cum death,2022-01-29,point,,11058
09,2022-01-23,1 wk ahead inc case,2022-01-29,point,,43922
09,2022-01-23,1 wk ahead inc death,2022-01-29,point,,316
09,2022-01-23,1 wk ahead cum death,2022-01-29,point,,10085
10,2022-01-23,1 wk ahead inc case,2022-01-29,point,,11998
10,2022-01-23,1 wk ahead inc death,2022-01-29,point,,57
10,2022-01-23,1 wk ahead cum death,2022-01-29,point,,2537
11,2022-01-23,1 wk ahead inc case,2022-01-29,point,,8080
11,2022-01-23,1 wk ahead inc death,2022-01-29,point,,17
11,2022-01-23,1 wk ahead cum death,2022-01-29,point,,1284
12,2022-01-23,1 wk ahead inc case,2022-01-29,point,,428253
12,2022-01-23,1 wk ahead inc death,2022-01-29,point,,842
12,2022-01-23,1 wk ahead cum death,2022-01-29,point,,64605
13,2022-01-23,1 wk ahead inc case,2022-01-29,point,,156269
13,2022-01-23,1 wk ahead inc death,2022-01-29,point,,462
13,2022-01-23,1 wk ahead cum death,2022-01-29,point,,31528
15,2022-01-23,1 wk ahead inc case,2022-01-29,point,,42058
15,2022-01-23,1 wk ahead inc death,2022-01-29,point,,17
15,2022-01-23,1 wk ahead cum death,2022-01-29,point,,1148
16,2022-01-23,1 wk ahead inc case,2022-01-29,point,,24380
16,2022-01-23,1 wk ahead inc death,2022-01-29,point,,75
16,2022-01-23,1 wk ahead cum death,2022-01-29,point,,4397
17,2022-01-23,1 wk ahead inc case,2022-01-29,point,,289245
17,2022-01-23,1 wk ahead inc death,2022-01-29,point,,1142
17,2022-01-23,1 wk ahead cum death,2022-01-29,point,,33420
18,2022-01-23,1 wk ahead inc case,2022-01-29,point,,133593
18,2022-01-23,1 wk ahead inc death,2022-01-29,point,,748
18,2022-01-23,1 wk ahead cum death,2022-01-29,point,,21499
19,2022-01-23,1 wk ahead inc case,2022-01-29,point,,43986
19,2022-01-23,1 wk ahead inc death,2022-01-29,point,,202
19,2022-01-23,1 wk ahead cum death,2022-01-29,point,,8519
20,2022-01-23,1 wk ahead inc case,2022-01-29,point,,99930
20,2022-01-23,1 wk ahead inc death,2022-01-29,point,,259
20,2022-01-23,1 wk ahead cum death,2022-01-29,point,,7580
21,2022-01-23,1 wk ahead inc case,2022-01-29,point,,130645
21,2022-01-23,1 wk ahead inc death,2022-01-29,point,,252
21,2022-01-23,1 wk ahead cum death,2022-01-29,point,,12939
22,2022-01-23,1 wk ahead inc case,2022-01-29,point,,101843
22,2022-01-23,1 wk ahead inc death,2022-01-29,point,,280
22,2022-01-23,1 wk ahead cum death,2022-01-29,point,,15604
23,2022-01-23,1 wk ahead inc case,2022-01-29,point,,7693
23,2022-01-23,1 wk ahead inc death,2022-01-29,point,,61
23,2022-01-23,1 wk ahead cum death,2022-01-29,point,,1759
24,2022-01-23,1 wk ahead inc case,2022-01-29,point,,39460
24,2022-01-23,1 wk ahead inc death,2022-01-29,point,,501
24,2022-01-23,1 wk ahead cum death,2022-01-29,point,,13570
25,2022-01-23,1 wk ahead inc case,2022-01-29,point,,177236
25,2022-01-23,1 wk ahead inc death,2022-01-29,point,,716
25,2022-01-23,1 wk ahead cum death,2022-01-29,point,,22108
26,2022-01-23,1 wk ahead inc case,2022-01-29,point,,229780
26,2022-01-23,1 wk ahead inc death,2022-01-29,point,,1250
26,2022-01-23,1 wk ahead cum death,2022-01-29,point,,32546
27,2022-01-23,1 wk ahead inc case,2022-01-29,point,,134284
27,2022-01-23,1 wk ahead inc death,2022-01-29,point,,273
27,2022-01-23,1 wk ahead cum death,2022-01-29,point,,11564
28,2022-01-23,1 wk ahead inc case,2022-01-29,point,,75819
