forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-05-10,1 day ahead cum death,2020-5-11,US,US,Point,NA,81898.27878021121
2020-05-10,1 day ahead cum death,2020-5-11,53,Washington,Point,NA,943.223717718427
2020-05-10,1 day ahead cum death,2020-5-11,17,Illinois,Point,NA,3530.12436810662
2020-05-10,1 day ahead cum death,2020-5-11,06,California,Point,NA,2802.49902766078
2020-05-10,1 day ahead cum death,2020-5-11,04,Arizona,Point,NA,557.01907033019
2020-05-10,1 day ahead cum death,2020-5-11,25,Massachusetts,Point,NA,5098.06603732202
2020-05-10,1 day ahead cum death,2020-5-11,55,Wisconsin,Point,NA,413.241840591701
2020-05-10,1 day ahead cum death,2020-5-11,48,Texas,Point,NA,1126.88944992696
2020-05-10,1 day ahead cum death,2020-5-11,31,Nebraska,Point,NA,92.9644134328659
2020-05-10,1 day ahead cum death,2020-5-11,49,Utah,Point,NA,69.4969569941013
2020-05-10,1 day ahead cum death,2020-5-11,41,Oregon,Point,NA,129.698860470048
2020-05-10,1 day ahead cum death,2020-5-11,12,Florida,Point,NA,1754.68065498445
2020-05-10,1 day ahead cum death,2020-5-11,36,New York,Point,NA,26848.1007150318
2020-05-10,1 day ahead cum death,2020-5-11,44,Rhode Island,Point,NA,433.880896740733
2020-05-10,1 day ahead cum death,2020-5-11,13,Georgia,Point,NA,1434.53404832036
2020-05-10,1 day ahead cum death,2020-5-11,33,New Hampshire,Point,NA,137.921997649798
2020-05-10,1 day ahead cum death,2020-5-11,37,North Carolina,Point,NA,585.323483351867
2020-05-10,1 day ahead cum death,2020-5-11,34,New Jersey,Point,NA,9447.90920848236
2020-05-10,1 day ahead cum death,2020-5-11,08,Colorado,Point,NA,1005.62125383504
2020-05-10,1 day ahead cum death,2020-5-11,24,Maryland,Point,NA,1712.55265105788
2020-05-10,1 day ahead cum death,2020-5-11,32,Nevada,Point,NA,316.65172852967
2020-05-10,1 day ahead cum death,2020-5-11,47,Tennessee,Point,NA,248.008632768497
2020-05-10,1 day ahead cum death,2020-5-11,15,Hawaii,Point,NA,17.0674385987109
2020-05-10,1 day ahead cum death,2020-5-11,18,Indiana,Point,NA,1560.16519315365
2020-05-10,1 day ahead cum death,2020-5-11,21,Kentucky,Point,NA,311.230559785684
2020-05-10,1 day ahead cum death,2020-5-11,27,Minnesota,Point,NA,613.276660494854
2020-05-10,1 day ahead cum death,2020-5-11,40,Oklahoma,Point,NA,278.655785559803
2020-05-10,1 day ahead cum death,2020-5-11,42,Pennsylvania,Point,NA,3914.25900871397
