forecast_date,target,location,target_end_date,type,quantile,value
2020-12-14,4 wk ahead cum death,US,2021-01-09,quantile,0.9,336844.80000000005
2020-12-14,4 wk ahead cum death,US,2021-01-09,quantile,0.95,337005.6
2020-12-14,4 wk ahead cum death,US,2021-01-09,quantile,0.975,337132.95
2020-12-14,4 wk ahead cum death,US,2021-01-09,quantile,0.99,337244.96
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.01,344557.02
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.025,344691.15
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.05,344840.2
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.1,344976.2
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.15,345065
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.2,345144
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.25,345213.5
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.3,345283.2
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.35,345346
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.4,345408.6
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.45,345467
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.5,345531
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.55,345593.10000000003
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.6,345664
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.65,345737.3
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.7,345818
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.75,345911
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.8,346006.19999999995
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.85,346124
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.9,346276.80000000005
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.95,346470
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.975,346630
2020-12-14,5 wk ahead cum death,US,2021-01-16,quantile,0.99,346791.92
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.01,353233
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.025,353401.25
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.05,353548.19999999995
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.1,353718
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.15,353830.3
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.2,353923
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.25,354014
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.3,354088.6
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.35,354158
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.4,354240
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.45,354321.8
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.5,354404
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.55,354479
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.6,354564.2
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.65,354659
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.7,354759.4
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.75,354876
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.8,355016.19999999995
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.85,355181
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.9,355391.8
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.95,355621.8
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.975,355818
2020-12-14,6 wk ahead cum death,US,2021-01-23,quantile,0.99,356054.94
2020-12-14,1 wk ahead inc death,US,2020-12-19,point,NA,9375.772227772228
2020-12-14,2 wk ahead inc death,US,2020-12-26,point,NA,9714.35964035964
2020-12-14,3 wk ahead inc death,US,2021-01-02,point,NA,9744.32867132867
2020-12-14,4 wk ahead inc death,US,2021-01-09,point,NA,9513.486846486847
2020-12-14,5 wk ahead inc death,US,2021-01-16,point,NA,9244.641358641358
2020-12-14,6 wk ahead inc death,US,2021-01-23,point,NA,8896.043956043955
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.01,9093.019999999999
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.025,9135.05
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.05,9170
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.1,9215
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.15,9246
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.2,9269
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.25,9289.5
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.3,9310
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.35,9328
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.4,9344
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.45,9357
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.5,9375
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.55,9390
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.6,9404
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.65,9421.3
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.7,9441
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.75,9461
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.8,9480.6
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.85,9505.7
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.9,9539
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.95,9588
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.975,9618
2020-12-14,1 wk ahead inc death,US,2020-12-19,quantile,0.99,9681.96
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.01,9431
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.025,9469
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.05,9506
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.1,9545
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.15,9582
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.2,9611
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.25,9628
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.3,9647
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.35,9662.7
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.4,9681
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.45,9696
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.5,9713
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.55,9729
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.6,9745
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.65,9762
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.7,9782
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.75,9799
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.8,9820
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.85,9845
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.9,9881.8
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.95,9926
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.975,9971
2020-12-14,2 wk ahead inc death,US,2020-12-26,quantile,0.99,10010.98
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.01,9441
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.025,9485
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.05,9526.1
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.1,9577
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.15,9609.3
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.2,9634
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.25,9653.5
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.3,9671
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.35,9688
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.4,9705
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.45,9722
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.5,9739
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.55,9757
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.6,9774
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.65,9793
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.7,9814.4
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.75,9836
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.8,9858.599999999999
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.85,9884
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.9,9919
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.95,9971
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.975,10012.95
2020-12-14,3 wk ahead inc death,US,2021-01-02,quantile,0.99,10073.939999999999
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.01,9215.02
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.025,9258
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.05,9292.099999999999
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.1,9336
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.15,9368
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.2,9391
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.25,9416
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.3,9435
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.35,9452
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.4,9468
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.45,9485
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.5,9502
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.55,9521
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.6,9542
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.65,9563
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.7,9583
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.75,9607
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.8,9632
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.85,9665
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.9,9703
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.95,9765.900000000001
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.975,9817
2020-12-14,4 wk ahead inc death,US,2021-01-09,quantile,0.99,9857.98
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.01,8930.039999999999
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.025,8968.050000000001
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.05,9014
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.1,9059
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.15,9088
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.2,9117
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.25,9138
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.3,9159
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.35,9177
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.4,9194
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.45,9212
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.5,9230
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.55,9249
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.6,9270.199999999999
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.65,9289
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.7,9311
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.75,9338
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.8,9372.6
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.85,9408
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.9,9459.8
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.95,9529.9
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.975,9569.95
2020-12-14,5 wk ahead inc death,US,2021-01-16,quantile,0.99,9620.98
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.01,8565
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.025,8606.05
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.05,8647.1
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.1,8691
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.15,8723
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.2,8751
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.25,8775
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.3,8794
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.35,8814
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.4,8835
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.45,8854
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.5,8876
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.55,8897
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.6,8919
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.65,8948
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.7,8972
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.75,9002
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.8,9042
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.85,9086
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.9,9137.8
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.95,9208
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.975,9261.9
2020-12-14,6 wk ahead inc death,US,2021-01-23,quantile,0.99,9338.94
2020-12-14,1 wk ahead cum death,02,2020-12-19,point,NA,186.80452880452881
2020-12-14,2 wk ahead cum death,02,2020-12-26,point,NA,197.34931734931735
2020-12-14,3 wk ahead cum death,02,2021-01-02,point,NA,205.19380619380618
2020-12-14,4 wk ahead cum death,02,2021-01-09,point,NA,210.25541125541125
2020-12-14,5 wk ahead cum death,02,2021-01-16,point,NA,213.07792207792207
2020-12-14,6 wk ahead cum death,02,2021-01-23,point,NA,214.5071595071595
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.01,179
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.025,180
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.05,181
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.1,182
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.15,183
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.2,184
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.25,184
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.3,185
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.35,185
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.4,186
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.45,186
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.5,187
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.55,187
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.6,187
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.65,188
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.7,189
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.75,189
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.8,190
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.85,190
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.9,191
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.95,193
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.975,194
2020-12-14,1 wk ahead cum death,02,2020-12-19,quantile,0.99,196
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.01,186
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.025,187
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.05,188
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.1,190
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.15,191
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.2,192
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.25,193
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.3,194
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.35,195
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.4,196
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.45,196
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.5,197
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.55,198
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.6,199
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.65,199
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.7,200
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.75,201
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.8,202
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.85,203
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.9,205
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.95,208
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.975,209
2020-12-14,2 wk ahead cum death,02,2020-12-26,quantile,0.99,212
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.01,190
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.025,191
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.05,193
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.1,196
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.15,197
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.2,199
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.25,200
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.3,201
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.35,202
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.4,203
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.45,204
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.5,205
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.55,206
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.6,207
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.65,208
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.7,209
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.75,210
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.8,211
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.85,213
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.9,215
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.95,219
2020-12-14,3 wk ahead cum death,02,2021-01-02,quantile,0.975,222
