forecast_date,target,location,target_end_date,type,quantile,value
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.2,311658
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.25,311726
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.3,311782
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.35,311832
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.4,311889
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.45,311945
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.5,311996
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.55,312044
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.6,312089
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.65,312144.3
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.7,312200
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.75,312267
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.8,312352.6
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.85,312441.69999999995
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.9,312549.6
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.95,312709.9
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.975,312849.55
2020-11-21,6 wk ahead cum death,US,2021-01-02,quantile,0.99,313025.94
2020-11-21,1 wk ahead inc death,US,2020-11-28,point,NA,7963.71595071595
2020-11-21,2 wk ahead inc death,US,2020-12-05,point,NA,8736.605394605394
2020-11-21,3 wk ahead inc death,US,2020-12-12,point,NA,9365.36297036297
2020-11-21,4 wk ahead inc death,US,2020-12-19,point,NA,10015.486846486847
2020-11-21,5 wk ahead inc death,US,2020-12-26,point,NA,10346.802197802197
2020-11-21,6 wk ahead inc death,US,2021-01-02,point,NA,10103.646686646687
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.01,7730
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.025,7767
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.05,7800
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.1,7833
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.15,7854
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.2,7876.4
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.25,7895
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.3,7910
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.35,7923
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.4,7938
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.45,7951
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.5,7965
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.55,7976
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.6,7989
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.65,8003
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.7,8017
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.75,8032
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.8,8052
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.85,8072
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.9,8098.8
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.95,8134
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.975,8157
2020-11-21,1 wk ahead inc death,US,2020-11-28,quantile,0.99,8190.960000000001
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.01,8481.019999999999
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.025,8518.05
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.05,8552.2
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.1,8592
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.15,8621
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.2,8639.4
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.25,8659
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.3,8676
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.35,8690.7
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.4,8706
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.45,8723.9
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.5,8737
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.55,8750
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.6,8765
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.65,8777
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.7,8793
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.75,8811
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.8,8832
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.85,8855
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.9,8883
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.95,8926
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.975,8961
2020-11-21,2 wk ahead inc death,US,2020-12-05,quantile,0.99,8997.960000000001
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.01,9110.02
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.025,9148
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.05,9184
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.1,9221
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.15,9247
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.2,9268
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.25,9287
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.3,9303
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.35,9319
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.4,9333
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.45,9348
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.5,9363
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.55,9377
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.6,9392
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.65,9407
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.7,9425
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.75,9443
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.8,9463
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.85,9488
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.9,9515
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.95,9551
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.975,9589.95
2020-11-21,3 wk ahead inc death,US,2020-12-12,quantile,0.99,9641.919999999998
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.01,9755
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.025,9796
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.05,9828
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.1,9868
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.15,9896
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.2,9920
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.25,9940
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.3,9956
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.35,9969
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.4,9984
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.45,9999
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.5,10015
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.55,10030
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.6,10043
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.65,10060
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.7,10077
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.75,10093
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.8,10113
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.85,10134
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.9,10162.8
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.95,10200
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.975,10241.9
2020-11-21,4 wk ahead inc death,US,2020-12-19,quantile,0.99,10287.98
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.01,10070.06
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.025,10113.050000000001
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.05,10150
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.1,10190
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.15,10219
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.2,10243
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.25,10263
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.3,10281
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.35,10297
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.4,10315
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.45,10330
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.5,10348
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.55,10362
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.6,10377
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.65,10394
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.7,10410
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.75,10426
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.8,10446
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.85,10470
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.9,10500
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.95,10548
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.975,10596
2020-11-21,5 wk ahead inc death,US,2020-12-26,quantile,0.99,10651
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.01,9831
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.025,9867.050000000001
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.05,9911
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.1,9956
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.15,9982.3
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.2,10006.4
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.25,10025
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.3,10042
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.35,10057
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.4,10073
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.45,10087
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.5,10103
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.55,10118
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.6,10131
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.65,10147.3
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.7,10163
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.75,10182
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.8,10200.6
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.85,10224
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.9,10258
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.95,10297.9
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.975,10336.85
2020-11-21,6 wk ahead inc death,US,2021-01-02,quantile,0.99,10388.939999999999
2020-11-21,1 wk ahead cum death,02,2020-11-28,point,NA,109.62071262071262
2020-11-21,2 wk ahead cum death,02,2020-12-05,point,NA,116.1022311022311
2020-11-21,3 wk ahead cum death,02,2020-12-12,point,NA,123.18914418914419
2020-11-21,4 wk ahead cum death,02,2020-12-19,point,NA,132.46253746253745
2020-11-21,5 wk ahead cum death,02,2020-12-26,point,NA,140.14652014652015
2020-11-21,6 wk ahead cum death,02,2021-01-02,point,NA,148.37362637362637
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.01,103
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.025,104
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.05,105
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.1,106
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.15,106
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.2,107
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.25,107
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.3,108
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.35,108
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.4,109
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.45,109
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.5,109
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.55,110
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.6,110
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.65,111
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.7,111
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.75,112
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.8,112
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.85,113
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.9,114
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.95,115
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.975,117
2020-11-21,1 wk ahead cum death,02,2020-11-28,quantile,0.99,118
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.01,108
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.025,109
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.05,110
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.1,111
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.15,112
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.2,113
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.25,113
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.3,114
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.35,114
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.4,115
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.45,115
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.5,116
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.55,116
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.6,117
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.65,117
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.7,118
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.75,119
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.8,120
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.85,120
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.9,122
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.95,123
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.975,125
2020-11-21,2 wk ahead cum death,02,2020-12-05,quantile,0.99,127
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.01,112
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.025,114
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.05,115
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.1,117
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.15,118
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.2,119
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.25,120
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.3,120
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.35,121
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.4,122
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.45,122
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.5,123
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.55,124
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.6,124
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.65,125
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.7,126
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.75,127
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.8,128
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.85,129
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.9,130
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.95,132
2020-11-21,3 wk ahead cum death,02,2020-12-12,quantile,0.975,134
