forecast_date,target,location,target_end_date,type,quantile,value
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.65,326606
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.7,326660.4
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.75,326708.5
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.8,326767
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.85,326835.7
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.9,326907
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.95,327005.9
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.975,327087.95
2020-12-07,4 wk ahead cum death,US,2021-01-02,quantile,0.99,327189.98
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.01,334596.06
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.025,334795.1
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.05,334973
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.1,335215.19999999995
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.15,335361
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.2,335476
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.25,335579
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.3,335663.6
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.35,335752.69999999995
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.4,335817
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.45,335879.9
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.5,335953
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.55,336019.1
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.6,336077
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.65,336145.6
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.7,336216
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.75,336280
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.8,336344
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.85,336419
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.9,336499.80000000005
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.95,336628.8
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.975,336727.7
2020-12-07,5 wk ahead cum death,US,2021-01-09,quantile,0.99,336836.9
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.01,342605.06
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.025,342824.35
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.05,343028
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.1,343300.2
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.15,343502.3
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.2,343634.80000000005
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.25,343736.5
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.3,343845
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.35,343934
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.4,344022
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.45,344106
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.5,344185
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.55,344260
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.6,344329.2
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.65,344402
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.7,344474
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.75,344541.5
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.8,344620
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.85,344709.7
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.9,344818.8
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.95,344964.9
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.975,345078.95
2020-12-07,6 wk ahead cum death,US,2021-01-16,quantile,0.99,345206.96
2020-12-07,1 wk ahead inc death,US,2020-12-12,point,NA,11119.694638694638
2020-12-07,2 wk ahead inc death,US,2020-12-19,point,NA,11817.148185148186
2020-12-07,3 wk ahead inc death,US,2020-12-26,point,NA,11933.997002997003
2020-12-07,4 wk ahead inc death,US,2021-01-02,point,NA,10773.300033300033
2020-12-07,5 wk ahead inc death,US,2021-01-09,point,NA,9491.029637029636
2020-12-07,6 wk ahead inc death,US,2021-01-16,point,NA,8213.59373959374
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.01,10771.04
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.025,10825.15
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.05,10875
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.1,10927
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.15,10967
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.2,10997
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.25,11022
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.3,11045
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.35,11066.7
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.4,11087
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.45,11107
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.5,11126
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.55,11144.1
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.6,11165
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.65,11182
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.7,11201
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.75,11222
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.8,11246
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.85,11270
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.9,11299.8
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.95,11345
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.975,11389
2020-12-07,1 wk ahead inc death,US,2020-12-12,quantile,0.99,11422.98
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.01,11467.02
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.025,11517
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.05,11561.099999999999
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.1,11619
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.15,11661
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.2,11691
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.25,11716
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.3,11744
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.35,11767
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.4,11789
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.45,11806
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.5,11825
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.55,11844.099999999999
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.6,11862
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.65,11881
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.7,11901
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.75,11921
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.8,11943.6
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.85,11969
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.9,12000
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.95,12045.900000000001
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.975,12079
2020-12-07,2 wk ahead inc death,US,2020-12-19,quantile,0.99,12130.98
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.01,11575
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.025,11642
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.05,11689
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.1,11745
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.15,11786
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.2,11815
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.25,11841
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.3,11862
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.35,11882
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.4,11900
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.45,11920
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.5,11939
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.55,11957
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.6,11976
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.65,11996
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.7,12015
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.75,12033
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.8,12054
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.85,12080.7
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.9,12110
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.95,12164.9
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.975,12196.95
2020-12-07,3 wk ahead inc death,US,2020-12-26,quantile,0.99,12243.98
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.01,10449.02
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.025,10496
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.05,10539.2
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.1,10594
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.15,10632
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.2,10661
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.25,10685
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.3,10706
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.35,10726
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.4,10743
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.45,10760
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.5,10777
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.55,10795
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.6,10812
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.65,10828
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.7,10847
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.75,10869
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.8,10890
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.85,10915
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.9,10943
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.95,10986.900000000001
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.975,11025
2020-12-07,4 wk ahead inc death,US,2021-01-02,quantile,0.99,11065.9
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.01,9131
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.025,9192.1
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.05,9250
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.1,9306
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.15,9345
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.2,9373.4
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.25,9400.5
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.3,9426
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.35,9446
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.4,9464
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.45,9480.9
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.5,9496
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.55,9516.1
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.6,9535
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.65,9551
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.7,9567
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.75,9586
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.8,9610
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.85,9632
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.9,9665
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.95,9711
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.975,9748.95
2020-12-07,5 wk ahead inc death,US,2021-01-09,quantile,0.99,9800.96
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.01,7888.08
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.025,7947.05
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.05,7991
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.1,8045
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.15,8079.3
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.2,8110
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.25,8132
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.3,8153
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.35,8173
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.4,8189
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.45,8204
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.5,8220
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.55,8234
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.6,8250
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.65,8266
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.7,8283
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.75,8304
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.8,8321
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.85,8345
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.9,8373
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.95,8413
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.975,8452.95
2020-12-07,6 wk ahead inc death,US,2021-01-16,quantile,0.99,8487.98
2020-12-07,1 wk ahead cum death,02,2020-12-12,point,NA,151.06127206127206
2020-12-07,2 wk ahead cum death,02,2020-12-19,point,NA,159.12187812187813
2020-12-07,3 wk ahead cum death,02,2020-12-26,point,NA,165.23842823842824
2020-12-07,4 wk ahead cum death,02,2021-01-02,point,NA,169.4831834831835
2020-12-07,5 wk ahead cum death,02,2021-01-09,point,NA,172.17815517815518
2020-12-07,6 wk ahead cum death,02,2021-01-16,point,NA,173.65234765234766
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.01,145
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.025,145
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.05,146
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.1,147
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.15,148
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.2,148
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.25,149
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.3,149
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.35,150
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.4,150
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.45,151
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.5,151
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.55,151
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.6,152
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.65,152
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.7,152
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.75,153
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.8,153
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.85,154
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.9,155
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.95,156
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.975,157
2020-12-07,1 wk ahead cum death,02,2020-12-12,quantile,0.99,159
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.01,149
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.025,150
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.05,151.1
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.1,153
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.15,154
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.2,155
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.25,156
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.3,157
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.35,157
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.4,158
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.45,158
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.5,159
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.55,159
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.6,160
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.65,161
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.7,162
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.75,162
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.8,163
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.85,164
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.9,165
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.95,167
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.975,169
2020-12-07,2 wk ahead cum death,02,2020-12-19,quantile,0.99,171
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.01,152
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.025,153
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.05,155
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.1,157
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.15,158
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.2,160
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.25,161
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.3,162
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.35,163
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.4,163
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.45,164
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.5,165
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.55,166
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.6,167
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.65,168
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.7,168
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.75,169
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.8,171
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.85,172
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.9,174
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.95,176
2020-12-07,3 wk ahead cum death,02,2020-12-26,quantile,0.975,179
