date,location_name,location,quantile_1,quantile_2.5,quantile_5,quantile_10,quantile_15,quantile_20,quantile_25,quantile_30,quantile_35,quantile_40,quantile_45,quantile_50,quantile_55,quantile_60,quantile_65,quantile_70,quantile_75,quantile_80,quantile_85,quantile_90,quantile_95,quantile_97.5,quantile_99,quantilecm_1,quantilecm_2.5,quantilecm_5,quantilecm_10,quantilecm_15,quantilecm_20,quantilecm_25,quantilecm_30,quantilecm_35,quantilecm_40,quantilecm_45,quantilecm_50,quantilecm_55,quantilecm_60,quantilecm_65,quantilecm_70,quantilecm_75,quantilecm_80,quantilecm_85,quantilecm_90,quantilecm_95,quantilecm_97.5,quantilecm_99
2020-04-27,Alabama,01,2.7142857142857144,3.571428571428571,4.428571428571429,5.428571428571429,6.142857142857142,6.857142857142858,7.571428571428571,8.142857142857144,8.857142857142858,9.428571428571429,10,10.571428571428571,11.285714285714285,11.857142857142858,12.571428571428571,13.428571428571429,14.285714285714285,15.428571428571429,16.857142857142858,18.57142857142857,21.29285714285704,24.289285714285665,27.714285714285715,228.71428571428572,229.57142857142858,230.42857142857142,231.42857142857142,232.14285714285714,232.85714285714286,233.57142857142858,234.14285714285714,234.85714285714286,235.42857142857142,236,236.57142857142858,237.28571428571428,237.85714285714286,238.57142857142858,239.42857142857142,240.28571428571428,241.42857142857142,242.85714285714286,244.57142857142856,247.29285714285703,250.28928571428565,253.71428571428572
2020-04-28,Alabama,01,2.4285714285714284,3.2857142857142856,4.285714285714286,5.285714285714286,6.142857142857142,6.857142857142858,7.428571428571429,8.142857142857142,8.714285714285714,9.285714285714285,9.857142857142858,10.571428571428571,11.142857142857142,11.857142857142858,12.571428571428571,13.428571428571429,14.285714285714286,15.428571428571429,16.857142857142858,18.714285714285715,21.42857142857143,24.28571428571429,27.42857142857143,234.14285714285714,235.71428571428572,237.28571428571428,239.14285714285714,240.57142857142858,241.71428571428572,242.71428571428572,243.85714285714286,244.85714285714286,245.71428571428572,246.71428571428572,247.71428571428572,248.71428571428572,249.85714285714286,250.85714285714286,252.14285714285714,253.57142857142858,255.14285714285714,257.14285714285717,260,264.42857142857144,268.42857142857144,273.57142857142856
2020-04-29,Alabama,01,2.4285714285714284,3.2857142857142856,4.142857142857142,5.142857142857142,6,6.714285714285714,7.285714285714286,8,8.571428571428571,9.142857142857142,9.857142857142858,10.428571428571429,11.142857142857142,11.714285714285715,12.571428571428571,13.428571428571429,14.428571428571429,15.571428571428571,17,18.857142857142858,22.142857142857142,25.142857142857142,29,239.85714285714286,242.14285714285714,244.28571428571428,247,248.85714285714286,250.57142857142858,252,253.42857142857142,254.71428571428572,256,257.42857142857144,258.7142857142857,260.14285714285717,261.57142857142856,263.14285714285717,264.85714285714283,266.85714285714283,269.14285714285717,271.7142857142857,275.2857142857143,281.42857142857144,287.57142857142856,294.7142857142857
2020-04-30,Alabama,01,2.2857142857142856,3.142857142857143,4,5,5.857142857142857,6.571428571428571,7.285714285714286,7.857142857142858,8.428571428571429,9,9.714285714285714,10.285714285714285,10.857142857142858,11.571428571428573,12.428571428571429,13.142857142857142,14.285714285714285,15.285714285714286,16.714285714285715,18.714285714285715,22,25,29.430000000000035,245.71428571428572,248.57142857142858,251.42857142857142,254.84285714285716,257,259.2857142857143,261.14285714285717,262.85714285714283,264.57142857142856,266.2857142857143,268,269.7142857142857,271.42857142857144,273.14285714285717,275.14285714285717,277.2857142857143,279.57142857142856,282.42857142857144,285.85714285714283,290.7142857142857,298.57142857142856,306.0035714285714,315
2020-05-01,Alabama,01,2.142857142857143,2.857142857142857,3.7142857142857144,4.714285714285714,5.571428571428571,6.285714285714286,7,7.571428571428571,8.142857142857144,8.857142857142858,9.428571428571429,10.142857142857142,10.857142857142858,11.571428571428571,12.285714285714286,13.285714285714285,14.285714285714285,15.428571428571429,16.857142857142858,18.857142857142858,22.142857142857142,25.571428571428573,29.428571428571427,250.85714285714286,254.99642857142857,258,262,265.14285714285717,267.7142857142857,270,272,274.2357142857144,276.2857142857143,278.42857142857144,280.42857142857144,282.42857142857144,284.7142857142857,287.14285714285717,289.57142857142856,292.57142857142856,296,300.57142857142856,306,315.57142857142856,325.14642857142854,336.2857142857143
2020-05-02,Alabama,01,1.8571428571428572,2.7142857142857144,3.571428571428571,4.571428571428571,5.285714285714286,6.142857142857142,6.714285714285714,7.285714285714286,8,8.571428571428571,9.285714285714285,9.857142857142858,10.571428571428571,11.285714285714286,12.142857142857142,13,14,15.142857142857142,16.571428571428573,18.857142857142858,22.428571428571427,25.860714285714234,30.714285714285715,255.85714285714286,260.7142857142857,264.2857142857143,269.14285714285717,272.7142857142857,275.7142857142857,278.42857142857144,281,283.57142857142856,286,288.57142857142856,291,293.42857142857144,296,298.7142857142857,301.7142857142857,305.57142857142856,309.57142857142856,314.85714285714283,322,333.4357142857142,343.57142857142856,358.14285714285717
2020-05-03,Alabama,01,2,2.7142857142857144,3.428571428571429,4.428571428571429,5.285714285714286,5.857142857142858,6.571428571428571,7.142857142857142,7.714285714285714,8.428571428571429,9,9.714285714285714,10.285714285714286,11.142857142857142,12,12.857142857142858,14,15.285714285714285,16.857142857142858,18.857142857142858,22.57142857142857,26.432142857142807,32.14428571428575,260.56999999999994,265.85714285714283,270.2857142857143,276,280.14285714285717,283.57142857142856,286.7142857142857,289.42857142857144,292.42857142857144,295.42857142857144,298.36428571428576,301.14285714285717,304.14285714285717,307,310.57142857142856,314.3285714285716,318.7142857142857,323.2857142857143,329.57142857142856,337.85714285714283,351.2857142857143,364.14642857142854,380.7157142857143
2020-05-04,Alabama,01,1.5714285714285714,2.2857142857142856,3,4,4.857142857142857,5.571428571428571,6.142857142857142,6.714285714285714,7.428571428571429,8,8.714285714285715,9.428571428571429,10.142857142857142,10.857142857142858,11.714285714285714,12.571428571428571,13.714285714285715,15,16.714285714285715,19,22.714285714285715,26.57499999999995,32.14285714285714,264.99857142857144,270.7142857142857,275.7142857142857,282.14285714285717,286.85714285714283,291,294.2857142857143,297.7142857142857,300.85714285714283,304.2857142857143,307.85714285714283,311.2857142857143,314.57142857142856,318.14285714285717,322.14285714285717,326.7142857142857,331.2857142857143,337,344.14285714285717,353.85714285714283,369.1499999999999,384.4321428571428,404.7171428571429
2020-05-05,Alabama,01,1.4285714285714286,2,2.8571428571428568,3.8571428571428568,4.571428571428571,5.142857142857142,5.857142857142857,6.428571428571429,7,7.714285714285714,8.428571428571429,9.142857142857142,9.857142857142858,10.571428571428571,11.428571428571429,12.428571428571429,13.428571428571429,14.857142857142858,16.428571428571427,18.857142857142858,23,26.857142857142854,32.71571428571431,268.85571428571427,275.14285714285717,280.85714285714283,288.14285714285717,293.4071428571429,297.85714285714283,301.85714285714283,305.57142857142856,309.42857142857144,313,317,320.7142857142857,324.42857142857144,329.14285714285717,333.42857142857144,338.2857142857143,344,350.57142857142856,358.7142857142857,370.42857142857144,388.14285714285717,405.7178571428571,427.7171428571429
2020-05-06,Alabama,01,1,1.8535714285714318,2.4285714285714284,3.428571428571429,4.142857142857143,4.857142857142857,5.428571428571429,6.142857142857142,6.714285714285714,7.285714285714286,8,8.714285714285715,9.428571428571429,10.142857142857144,11.142857142857142,12.142857142857142,13.285714285714285,14.714285714285714,16.428571428571427,19,23.57142857142857,28.142857142857146,35,271.85714285714283,278.85714285714283,285.2857142857143,293.42857142857144,299.2857142857143,304.14285714285717,308.7142857142857,312.85714285714283,317.09285714285727,321.42857142857144,325.7142857142857,329.7142857142857,334.57142857142856,339.57142857142856,344.57142857142856,350,356.42857142857144,364.14285714285717,373.87857142857166,386.85714285714283,407.7142857142857,428.57142857142856,456.1485714285716
2020-05-07,Alabama,01,1,1.5714285714285714,2.142857142857143,3.142857142857143,3.8571428571428568,4.571428571428571,5.142857142857142,5.7142857142857135,6.285714285714286,7,7.714285714285714,8.285714285714286,9.142857142857142,9.857142857142858,10.857142857142858,11.857142857142858,13.142857142857142,14.571428571428571,16.57142857142857,19.142857142857142,24,29.285714285714285,36.85857142857146,274.85714285714283,282.28214285714284,289.14285714285717,298.14285714285717,304.57142857142856,310.2857142857143,315.2857142857143,319.85714285714283,324.57142857142856,329.42857142857144,333.85714285714283,338.85714285714283,344.14285714285717,349.85714285714283,355.2857142857143,361.7142857142857,368.7500000000002,377.42857142857144,388.7142857142857,404,428.7142857142857,451.1464285714285,485.14714285714297
2020-05-08,Alabama,01,0.8571428571428571,1.4285714285714286,2,2.8571428571428568,3.428571428571429,4.142857142857142,4.714285714285714,5.285714285714286,5.857142857142858,6.571428571428571,7.285714285714286,8,8.571428571428571,9.428571428571429,10.428571428571429,11.571428571428571,12.714285714285715,14.285714285714285,16.28571428571429,19.285714285714285,24.571428571428573,30.574999999999946,39.57142857142857,277.42857142857144,285.42857142857144,292.7142857142857,302.57142857142856,309.4071428571429,315.7142857142857,321.14285714285717,326.14285714285717,331.42857142857144,336.7142857142857,341.7142857142857,347.42857142857144,353.2857142857143,359.42857142857144,365.57142857142856,372.85714285714283,380.7142857142857,390.57142857142856,404.02142857142877,420.4428571428575,449.57142857142856,478.14642857142854,519.0014285714286
2020-05-09,Alabama,01,0.5714285714285714,1,1.5714285714285714,2.4285714285714284,3.142857142857143,3.7142857142857144,4.285714285714286,4.857142857142857,5.428571428571429,6.142857142857142,6.714285714285714,7.428571428571429,8.285714285714285,9.142857142857142,10,11.142857142857142,12.428571428571429,14,16.142857142857142,19.428571428571427,25.42857142857143,31.142857142857142,39.857142857142854,279.56999999999994,287.85714285714283,296,306.42857142857144,313.85714285714283,320.57142857142856,326.14285714285717,332,337.85714285714283,343.57142857142856,349.42857142857144,355.7142857142857,362.14285714285717,368.7142857142857,376.2857142857143,383.7142857142857,392.57142857142856,404,418.2857142857143,438.7142857142857,470.2857142857143,503.57499999999993,550.8600000000001
2020-05-10,Alabama,01,0.2857142857142857,0.8571428571428571,1.4285714285714286,2.142857142857143,2.7142857142857144,3.428571428571429,4,4.571428571428571,5.142857142857142,5.7142857142857135,6.428571428571429,7.142857142857142,8,8.857142857142858,9.857142857142858,10.857142857142858,12.285714285714285,13.857142857142858,16.142857142857142,19.42857142857143,26.285714285714285,33.285714285714285,44.430000000000035,281,290.14285714285717,298.57142857142856,309.7142857142857,317.7142857142857,324.85714285714283,331.2857142857143,337.85714285714283,343.85714285714283,350.14285714285717,356.57142857142856,363.7142857142857,370.63571428571436,378,385.7642857142859,394.2857142857143,404.57142857142856,417.2857142857143,432.8785714285716,456.4428571428575,492.87142857142834,532.8642857142856,589.1514285714287
2020-05-11,Alabama,01,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.8571428571428572,2.4285714285714284,3,3.571428571428571,4.142857142857142,4.571428571428571,5.285714285714286,5.857142857142858,6.571428571428571,7.285714285714286,8.285714285714285,9.285714285714285,10.428571428571429,11.857142857142858,13.571428571428573,16.142857142857142,19.57142857142857,26.714285714285715,34.57142857142858,46.42857142857143,282.2857142857143,292.14285714285717,301.14285714285717,312.57142857142856,321.2857142857143,329,335.57142857142856,342.7142857142857,349.2857142857143,356.42857142857144,363.2857142857143,370.85714285714283,378.42857142857144,386.2857142857143,394.85714285714283,405.14285714285717,415.89285714285745,430.14285714285717,448.16428571428594,474.42857142857144,517.5785714285713,561.4321428571428,627
2020-05-12,Alabama,01,0,0.5714285714285714,1,1.5714285714285714,2.142857142857143,2.571428571428571,3.142857142857143,3.7142857142857144,4.285714285714286,4.857142857142857,5.428571428571429,6.142857142857142,6.857142857142858,7.714285714285714,8.714285714285715,10.142857142857142,11.571428571428573,13.285714285714286,16,19.571428571428573,27.142857142857142,36,49.142857142857146,283.4271428571429,293.85714285714283,303.42857142857144,315.2857142857143,324.42857142857144,332.2857142857143,339.85714285714283,347.14285714285717,354.2857142857143,361.57142857142856,369.42857142857144,377.85714285714283,385.85714285714283,394.42857142857144,403.57142857142856,415.1428571428571,427.42857142857144,442.42857142857144,462.42857142857144,493.42857142857144,540.5928571428568,593.1464285714285,670.7185714285715
2020-05-13,Alabama,01,0,0.2857142857142857,0.7142857142857143,1.2857142857142856,1.7142857142857144,2.4000000000000257,2.8571428571428568,3.2857142857142856,3.8571428571428568,4.428571428571429,5,5.7142857142857135,6.571428571428571,7.428571428571429,8.428571428571429,9.571428571428571,11.000000000000002,13,15.571428571428571,19.42857142857143,27.571428571428573,37.14642857142852,53.575714285714376,284.71285714285716,295.2857142857143,305,317.70000000000005,327.14285714285717,335.5428571428572,343.2857142857143,351.42857142857144,358.7142857142857,366.57142857142856,375,384.2857142857143,392.7142857142857,401.85714285714283,412.57142857142856,424.8571428571429,437.89285714285745,454.57142857142856,477.7357142857145,511.14285714285717,566.1642857142854,621.2928571428571,720.7171428571429
2020-05-14,Alabama,01,0,0,0.5714285714285714,1,1.5714285714285714,2,2.4285714285714284,3,3.571428571428571,4,4.571428571428571,5.285714285714286,6,7,8,9.142857142857142,10.714285714285715,12.714285714285715,15.428571428571429,19.571428571428573,27.86428571428561,37.43214285714281,55.57142857142857,285.42857142857144,296.2857142857143,306.7142857142857,319.7142857142857,329.7142857142857,338.42857142857144,346.57142857142856,355,362.85714285714283,371.2857142857143,380.2857142857143,390.14285714285717,399.42857142857144,409,420.57142857142856,434,448.42857142857144,467.457142857143,491.7142857142857,530.1428571428571,593.3071428571426,656.0035714285714,767.4357142857144
