forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.01,31.99857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.025,36.42857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.05,40.142857142857146
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.1,45.285714285714285
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.15000000000000002,49
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.2,52.142857142857146
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.25,55.14285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.3,57.57142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.35000000000000003,60.14285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.4,62.71428571428571
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.45,65.14285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.5,67.71428571428571
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.55,70.42857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.6000000000000001,73.05714285714306
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.6500000000000001,76
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.7000000000000001,79.42857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.7500000000000001,83.14285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.8,87.85714285714286
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.8500000000000001,93.57142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.9000000000000001,100.71428571428571
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.95,112.28571428571428
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.975,122.85714285714286
2020-05-04,1 wk ahead inc death,2020-05-09,01,Alabama,quantile,0.99,140.0014285714286
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.01,0
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.025,0
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.05,0
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.1,0
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.15000000000000002,0
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.2,0.2857142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.25,0.2857142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.3,0.5714285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.35000000000000003,0.7142857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.4,0.7142857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.45,0.7142857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.5,1
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.55,1
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.6000000000000001,1.2857142857142856
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.6500000000000001,1.4285714285714286
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.7000000000000001,1.4285714285714286
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.7500000000000001,1.7142857142857144
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.8,2
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.8500000000000001,2.164285714285922
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.9000000000000001,2.7142857142857144
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.95,3.4285714285714284
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.975,3.857142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,02,Alaska,quantile,0.99,4.857142857142858
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.01,47.427142857142854
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.025,52.285714285714285
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.05,56.57142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.1,62.42857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.15000000000000002,66.42857142857143
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.2,69.71428571428571
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.25,72.71428571428572
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.3,75.57142857142857
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.35000000000000003,78.14285714285714
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.4,80.71428571428572
2020-05-04,1 wk ahead inc death,2020-05-09,04,Arizona,quantile,0.45,83.28571428571429
