,Unnamed: 0,location,target,type,quantile,forecast_date,target_end_date,value
744,744,01,1 wk ahead cum death,point,,2020-05-31,2020-06-06,794.0
745,745,01,1 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-06,767.0
746,746,01,1 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-06,773.0
747,747,01,1 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-06,777.0
748,748,01,1 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-06,781.0
749,749,01,1 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-06,784.0
750,750,01,1 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-06,786.0
751,751,01,1 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-06,787.0
752,752,01,1 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-06,789.0
753,753,01,1 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-06,790.0
754,754,01,1 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-06,792.0
755,755,01,1 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-06,793.0
756,756,01,1 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-06,794.0
757,757,01,1 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-06,795.0
758,758,01,1 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-06,796.0
759,759,01,1 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-06,798.0
760,760,01,1 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-06,799.0
761,761,01,1 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-06,800.0
762,762,01,1 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-06,802.0
763,763,01,1 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-06,804.0
764,764,01,1 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-06,806.0
765,765,01,1 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-06,809.0
766,766,01,1 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-06,812.0
767,767,01,1 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-06,816.0
768,768,01,2 wk ahead cum death,point,,2020-05-31,2020-06-13,992.0
769,769,01,2 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-13,901.0
770,770,01,2 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-13,923.0
771,771,01,2 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-13,937.0
772,772,01,2 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-13,951.0
773,773,01,2 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-13,959.0
774,774,01,2 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-13,966.0
775,775,01,2 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-13,971.0
776,776,01,2 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-13,976.0
777,777,01,2 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-13,980.0
778,778,01,2 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-13,984.0
779,779,01,2 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-13,988.0
780,780,01,2 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-13,992.0
781,781,01,2 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-13,995.0
782,782,01,2 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-13,998.0
783,783,01,2 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-13,1002.0
784,784,01,2 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-13,1006.0
785,785,01,2 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-13,1010.0
786,786,01,2 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-13,1015.0
787,787,01,2 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-13,1020.0
788,788,01,2 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-13,1027.0
789,789,01,2 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-13,1036.0
790,790,01,2 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-13,1045.0
791,791,01,2 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-13,1056.0
792,792,01,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1190.0
793,793,01,3 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-20,1002.0
794,794,01,3 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-20,1042.0
795,795,01,3 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-20,1071.0
796,796,01,3 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-20,1102.0
797,797,01,3 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-20,1121.0
798,798,01,3 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-20,1135.0
799,799,01,3 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-20,1148.0
800,800,01,3 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-20,1158.0
801,801,01,3 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-20,1167.0
802,802,01,3 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-20,1175.0
803,803,01,3 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-20,1183.0
804,804,01,3 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-20,1190.0
805,805,01,3 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-20,1198.0
806,806,01,3 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-20,1205.0
807,807,01,3 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-20,1212.0
808,808,01,3 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-20,1219.0
809,809,01,3 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-20,1227.0
810,810,01,3 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-20,1236.0
811,811,01,3 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-20,1246.0
812,812,01,3 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-20,1260.0
813,813,01,3 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-20,1280.0
814,814,01,3 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-20,1299.0
815,815,01,3 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-20,1323.0
816,816,01,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1382.0
817,817,01,4 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-27,1073.0
818,818,01,4 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-27,1136.0
819,819,01,4 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-27,1184.0
820,820,01,4 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-27,1234.0
821,821,01,4 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-27,1265.0
822,822,01,4 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-27,1289.0
823,823,01,4 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-27,1310.0
824,824,01,4 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-27,1326.0
825,825,01,4 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-27,1341.0
826,826,01,4 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-27,1355.0
827,827,01,4 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-27,1368.0
828,828,01,4 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-27,1382.0
829,829,01,4 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-27,1394.0
830,830,01,4 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-27,1404.0
831,831,01,4 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-27,1417.0
832,832,01,4 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-27,1429.0
833,833,01,4 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-27,1441.0
834,834,01,4 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-27,1456.0
835,835,01,4 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-27,1475.0
836,836,01,4 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-27,1495.0
837,837,01,4 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-27,1529.0
838,838,01,4 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-27,1560.0
839,839,01,4 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-27,1598.0
1584,1584,02,1 wk ahead cum death,point,,2020-05-31,2020-06-06,11.0
1585,1585,02,1 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-06,10.0
1586,1586,02,1 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-06,10.0
1587,1587,02,1 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-06,10.0
1588,1588,02,1 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-06,11.0
1589,1589,02,1 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-06,11.0
1590,1590,02,1 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-06,11.0
1591,1591,02,1 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-06,11.0
1592,1592,02,1 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-06,11.0
1593,1593,02,1 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-06,11.0
1594,1594,02,1 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-06,11.0
1595,1595,02,1 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-06,11.0
1596,1596,02,1 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-06,11.0
1597,1597,02,1 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-06,11.0
1598,1598,02,1 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-06,11.0
1599,1599,02,1 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-06,11.0
1600,1600,02,1 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-06,11.0
1601,1601,02,1 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-06,11.0
1602,1602,02,1 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-06,12.0
1603,1603,02,1 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-06,12.0
1604,1604,02,1 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-06,12.0
1605,1605,02,1 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-06,12.0
1606,1606,02,1 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-06,12.0
1607,1607,02,1 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-06,12.0
1608,1608,02,2 wk ahead cum death,point,,2020-05-31,2020-06-13,13.0
1609,1609,02,2 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-13,10.0
1610,1610,02,2 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-13,10.0
1611,1611,02,2 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-13,11.0
1612,1612,02,2 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-13,11.0
1613,1613,02,2 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-13,11.0
1614,1614,02,2 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-13,12.0
1615,1615,02,2 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-13,12.0
1616,1616,02,2 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-13,12.0
1617,1617,02,2 wk ahead cum death,quantile,0.35,2020-05-31,2020-06-13,12.0
1618,1618,02,2 wk ahead cum death,quantile,0.4,2020-05-31,2020-06-13,12.0
1619,1619,02,2 wk ahead cum death,quantile,0.45,2020-05-31,2020-06-13,12.0
1620,1620,02,2 wk ahead cum death,quantile,0.5,2020-05-31,2020-06-13,13.0
1621,1621,02,2 wk ahead cum death,quantile,0.55,2020-05-31,2020-06-13,13.0
1622,1622,02,2 wk ahead cum death,quantile,0.6,2020-05-31,2020-06-13,13.0
1623,1623,02,2 wk ahead cum death,quantile,0.65,2020-05-31,2020-06-13,13.0
1624,1624,02,2 wk ahead cum death,quantile,0.7,2020-05-31,2020-06-13,13.0
1625,1625,02,2 wk ahead cum death,quantile,0.75,2020-05-31,2020-06-13,13.0
1626,1626,02,2 wk ahead cum death,quantile,0.8,2020-05-31,2020-06-13,13.0
1627,1627,02,2 wk ahead cum death,quantile,0.85,2020-05-31,2020-06-13,14.0
1628,1628,02,2 wk ahead cum death,quantile,0.9,2020-05-31,2020-06-13,14.0
1629,1629,02,2 wk ahead cum death,quantile,0.95,2020-05-31,2020-06-13,15.0
1630,1630,02,2 wk ahead cum death,quantile,0.975,2020-05-31,2020-06-13,15.0
1631,1631,02,2 wk ahead cum death,quantile,0.99,2020-05-31,2020-06-13,15.0
1632,1632,02,3 wk ahead cum death,point,,2020-05-31,2020-06-20,14.0
1633,1633,02,3 wk ahead cum death,quantile,0.01,2020-05-31,2020-06-20,10.0
1634,1634,02,3 wk ahead cum death,quantile,0.025,2020-05-31,2020-06-20,11.0
1635,1635,02,3 wk ahead cum death,quantile,0.05,2020-05-31,2020-06-20,11.0
1636,1636,02,3 wk ahead cum death,quantile,0.1,2020-05-31,2020-06-20,12.0
1637,1637,02,3 wk ahead cum death,quantile,0.15,2020-05-31,2020-06-20,12.0
1638,1638,02,3 wk ahead cum death,quantile,0.2,2020-05-31,2020-06-20,13.0
1639,1639,02,3 wk ahead cum death,quantile,0.25,2020-05-31,2020-06-20,13.0
1640,1640,02,3 wk ahead cum death,quantile,0.3,2020-05-31,2020-06-20,13.0
