"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.01,0,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.025,0,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.05,0,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.1,0.464989801184908,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.15,1.65250753027733,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.2,2.58315707485182,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.25,3.48030767136084,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.3,4.15203837783418,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.35,4.7010644367402,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.4,5.36085188853394,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.45,6.10061512396771,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.5,6.73113580692724,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.55,7.2469831885168,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.6,7.77225349897615,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.65,8.43804223244586,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.7,9.09249989999806,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.75,9.90536165483774,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.8,10.5827928502525,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.85,11.4089037079241,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.9,12.5340656089701,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.95,14.4883452749771,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.975,15.8516719307251,"quantile"
"1 day ahead inc hosp","02",2024-02-19,2024-02-20,0.99,17.1520655150482,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.01,0,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.025,0,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.05,0,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.1,0.166753888013254,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.15,1.29502887901246,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.2,2.1739748806609,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.25,2.96202637419958,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.3,3.83226975017441,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.35,4.47261547585876,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.4,5.06117053871704,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.45,5.5866490842117,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.5,6.15564666772758,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.55,6.5573324359592,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.6,7.2326997989473,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.65,7.94600948427153,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.7,8.56168716762774,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.75,9.70380721236119,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.8,10.3587572690844,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.85,11.0893604073248,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.9,12.2470504845076,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.95,14.2285590093927,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.975,15.7127252866421,"quantile"
"2 day ahead inc hosp","02",2024-02-19,2024-02-21,0.99,17.506662411522,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.01,0,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.025,0,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.05,0,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.1,0.283239221333023,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.15,1.44827576170773,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.2,2.38222492882659,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.25,3.21146760556267,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.3,3.85150596052116,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.35,4.51064758814183,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.4,5.08145736959083,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.45,5.81034998459985,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.5,6.55187214874267,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.55,7.09616135345782,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.6,7.6528089351522,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.65,8.33529326025861,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.7,9.0326802644835,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.75,9.80333835170901,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.8,10.5630738434661,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.85,11.5285811837897,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.9,13.0160440691958,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.95,15.3403179555736,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.975,16.5347553763663,"quantile"
"3 day ahead inc hosp","02",2024-02-19,2024-02-22,0.99,18.5155976508115,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.01,0,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.025,0,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.05,0,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.1,1.23174715691062,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.15,2.17547267300317,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.2,3.19961660557568,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.25,4.15775353887045,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.3,4.68116423122136,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.35,5.40213333938454,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.4,5.99558717508877,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.45,6.72004721439317,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.5,7.35660295946905,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.55,8.17087256714917,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.6,8.74316495842906,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.65,9.34055880195511,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.7,10.1547058761784,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.75,11.0812750316506,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.8,11.9401027001011,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.85,12.7259964471005,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.9,14.0815526748176,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.95,15.530752271481,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.975,17.2358452020379,"quantile"
"4 day ahead inc hosp","02",2024-02-19,2024-02-23,0.99,18.8223169164488,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.01,0,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.025,0,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.05,0,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.1,1.01511304948998,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.15,1.99723026346266,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.2,2.90689412571786,"quantile"
"5 day ahead inc hosp","02",2024-02-19,2024-02-24,0.25,3.66590086593018,"quantile"
