"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.2,0.158994163588209,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.25,1.16720901354719,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.3,1.93580934883552,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.35,2.70398304576524,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.4,3.37884202656498,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.45,3.90791941738499,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.5,4.50622939398828,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.55,5.17243541956737,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.6,5.91509636158686,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.65,6.7859374974759,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.7,7.48057395767004,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.75,8.32851410155968,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.8,9.0386093917075,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.85,9.91582473911205,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.9,11.3324207724697,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.95,13.1447610150189,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.975,14.4729671973231,"quantile"
"1 day ahead inc hosp","02",2023-04-10,2023-04-11,0.99,16.2740812020852,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-04-10,2023-04-12,0.25,0.150790462944965,"quantile"
