"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.01,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.025,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.05,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.1,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.15,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.2,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.25,0,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.3,0.101098956487518,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.35,0.837994456771612,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.4,1.50700771140543,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.45,2.01874110274044,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.5,2.5502957522786,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.55,3.10032176367747,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.6,3.57695478498661,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.65,4.27738831887831,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.7,4.88586998601688,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.75,5.54735839225883,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.8,6.17232413334444,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.85,7.13761953761851,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.9,8.25333445495979,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.95,9.74049846705165,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.975,11.7442626396573,"quantile"
"1 day ahead inc hosp","02",2024-03-11,2024-03-12,0.99,13.0434718052171,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.01,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.025,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.05,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.1,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.15,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.2,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.25,0,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.3,0.411416523138166,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.35,1.09453866459,"quantile"
"2 day ahead inc hosp","02",2024-03-11,2024-03-13,0.4,1.60748436963282,"quantile"
