"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.3,0.679619126623051,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.35,1.12734147388411,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.4,1.77073106808093,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.45,2.29905570770365,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.5,2.99224339241961,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.55,3.57080625978876,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.6,4.22368761459338,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.65,4.73677969976132,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.7,5.38940203446065,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.75,6.23520412852343,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.8,7.02805323629664,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.85,7.66268303102865,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.9,8.59236556138646,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.95,10.3301938267302,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.975,11.9195345928125,"quantile"
"1 day ahead inc hosp","02",2023-10-30,2023-10-31,0.99,13.651684355339,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-10-30,2023-11-01,0.25,0,"quantile"
