"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.1,0.0879822418470973,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.15,1.36768455845941,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.2,2.27199040895805,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.25,3.12413522369094,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.3,3.87434661697971,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.35,4.64809499623341,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.4,5.38227706992182,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.45,5.95454169817346,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.5,6.47888567817956,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.55,7.04292688483316,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.6,7.70020119067615,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.65,8.2739189518651,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.7,9.04997421015434,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.75,9.97678475151477,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.8,10.8831155021781,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.85,11.8595714237191,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.9,12.9599937686003,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.95,15.1410631295758,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.975,16.7372510332751,"quantile"
"1 day ahead inc hosp","02",2023-02-20,2023-02-21,0.99,18.7165307862223,"quantile"
"2 day ahead inc hosp","02",2023-02-20,2023-02-22,0.01,0,"quantile"
