"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.3,0.721543614311428,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.35,1.29956106378618,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.4,2.04922224249321,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.45,2.66090285704911,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.5,3.32759198417535,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.55,3.80176624984474,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.6,4.56106863123347,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.65,5.23535209565515,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.7,5.7466466330218,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.75,6.53517393619336,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.8,7.29840857272039,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.85,8.41941277217208,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.9,9.71414697216247,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.95,11.2096474679996,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.975,12.704748216326,"quantile"
"1 day ahead inc hosp","02",2023-04-17,2023-04-18,0.99,14.0695058090988,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.25,0.0205056797459567,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.3,0.806844503053373,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.35,1.44315895753596,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.4,2.02090317369344,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.45,2.61124580174933,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.5,3.21557292817906,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.55,3.8250082543952,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.6,4.52607543697692,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.65,5.30199960587474,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.7,6.20539144518518,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.75,6.87191009785128,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.8,7.73986651353425,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.85,8.74370735859402,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.9,10.1253511466152,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.95,11.7890038023226,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.975,13.3135851192576,"quantile"
"2 day ahead inc hosp","02",2023-04-17,2023-04-19,0.99,14.8612336421613,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.01,0,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.025,0,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.05,0,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.1,0,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.15,0,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.2,0.421238473815092,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.25,1.22142627808603,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.3,2.07401346530145,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.35,2.70697687254042,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.4,3.41738287437353,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.45,4.04145560100863,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.5,4.6871364716514,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.55,5.54903900234848,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.6,6.23263014957548,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.65,6.91576779947522,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.7,7.53025888703149,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.75,8.23818455943,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.8,9.00763230723308,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.85,9.86721310758786,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.9,11.0184529724193,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.95,13.0491931832407,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.975,14.5042514934833,"quantile"
"3 day ahead inc hosp","02",2023-04-17,2023-04-20,0.99,16.0776874176978,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.01,0,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.025,0,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.05,0,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.1,0,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.15,0,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.2,0.531533197934809,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.25,1.07366673880972,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.3,1.8218150731658,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.35,2.58799249475467,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.4,3.18105952644522,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.45,3.72463752718025,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.5,4.39013119916422,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.55,5.12798607710065,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.6,5.89796933169511,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.65,6.5492808481866,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.7,7.1977712282231,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.75,7.98463383167415,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.8,8.88943721334112,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.85,9.86773379446725,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.9,11.096323898348,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.95,13.3384785015735,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.975,14.8339694592664,"quantile"
"4 day ahead inc hosp","02",2023-04-17,2023-04-21,0.99,17.016564498316,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.01,0,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.025,0,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.05,0,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.1,0,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.15,0,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.2,0.997790776764926,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.25,1.92039470933674,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.3,2.84343266970965,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.35,3.4380786225086,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.4,4.00676630187529,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.45,4.62785481065392,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.5,5.16240566177694,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.55,5.84591486494327,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.6,6.48078033711892,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.65,7.23250733030365,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.7,8.00470313056267,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.75,8.7424405439449,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.8,9.5339797682656,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.85,10.6832805026334,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.9,12.0048894199033,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.95,13.8683762535551,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.975,15.204677396283,"quantile"
"5 day ahead inc hosp","02",2023-04-17,2023-04-22,0.99,17.0954397500257,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.01,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.025,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.05,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.1,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.15,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.2,0,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.25,0.637295673518961,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.3,1.23185484797919,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.35,1.85645229964365,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.4,2.51072531572464,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.45,3.14931513786492,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.5,3.73151191112111,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.55,4.33042549687249,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.6,4.94138655382989,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.65,5.61499933329578,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.7,6.46201437720726,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.75,7.1817672115329,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.8,7.89800979208744,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.85,8.72575560891389,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.9,10.1882870108182,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.95,12.0350489852178,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.975,13.1857930573525,"quantile"
"6 day ahead inc hosp","02",2023-04-17,2023-04-23,0.99,14.6915497219299,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.01,0,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.025,0,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.05,0,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.1,0,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.15,0,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.2,0.490043833040946,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.25,1.49384805206549,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.3,2.24613557655996,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.35,3.04296284379496,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.4,3.76906089265398,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.45,4.426112269332,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.5,5.04174695683534,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.55,5.57592218081881,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.6,6.22299036972025,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.65,6.94717691127039,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.7,7.50875633353645,"quantile"
"7 day ahead inc hosp","02",2023-04-17,2023-04-24,0.75,8.17711425181039,"quantile"
