"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.3,0.343873100672021,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.35,1.00688686824471,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.4,1.51237698366658,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.45,2.04692055256234,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.5,2.56181675186778,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.55,3.22718324585463,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.6,3.79963708545933,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.65,4.35016281669604,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.7,5.05954635246373,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.75,5.6459052176775,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.8,6.37107674889521,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.85,7.25782150586559,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.9,8.44157218422298,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.95,10.1204869955017,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.975,11.186030122576,"quantile"
"1 day ahead inc hosp","02",2023-11-20,2023-11-21,0.99,12.3144680938122,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-11-20,2023-11-22,0.25,0,"quantile"
