"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.3,0.227932930525518,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.35,0.844858204556376,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.4,1.26411507688068,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.45,1.72850542390516,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.5,2.46823180080191,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.55,3.09264618225838,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.6,3.64643177191041,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.65,4.15738889232885,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.7,4.8848575718732,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.75,5.52034749661039,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.8,6.39061486049753,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.85,7.39824784622567,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.9,8.56583809946528,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.95,10.2532974726819,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.975,11.6005109565532,"quantile"
"1 day ahead inc hosp","02",2023-11-13,2023-11-14,0.99,13.6047652499436,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.25,0,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.3,0.216753957300264,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.35,0.818772431926187,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.4,1.6118993603119,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.45,2.16789038906599,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.5,2.72948191261023,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.55,3.34019455297867,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.6,3.91098225885532,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.65,4.51942350116598,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.7,5.06935242827511,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.75,5.73165309532848,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.8,6.37098761417007,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.85,7.17332933277094,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.9,7.99523546963557,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.95,9.57024848750801,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.975,11.1958332757317,"quantile"
"2 day ahead inc hosp","02",2023-11-13,2023-11-15,0.99,13.7333547517305,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.01,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.025,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.05,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.1,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.15,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.2,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.25,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.3,0,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.35,0.46362301835287,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.4,0.931136279083714,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.45,1.51353631727744,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.5,2.15007109172888,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.55,2.77744685031574,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.6,3.34947003090804,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.65,4.04586547519084,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.7,4.65104652698502,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.75,5.46268022168669,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.8,6.09794681538353,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.85,6.98936911043261,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.9,8.07435926796144,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.95,9.7025418548896,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.975,10.8788347448121,"quantile"
"3 day ahead inc hosp","02",2023-11-13,2023-11-16,0.99,12.3171535489784,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.01,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.025,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.05,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.1,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.15,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.2,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.25,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.3,0,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.35,0.586030227780484,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.4,1.38023334724118,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.45,1.87644088692385,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.5,2.3828871292171,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.55,2.87659073770724,"quantile"
"4 day ahead inc hosp","02",2023-11-13,2023-11-17,0.6,3.55019403263904,"quantile"
