"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.15,0.177637332047474,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.2,0.98365037867931,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.25,1.77038518936898,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.3,2.49900239531755,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.35,3.11409814987108,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.4,3.78766501997036,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.45,4.39624430283373,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.5,5.03174712272034,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.55,5.73408936862644,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.6,6.39373305167313,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.65,6.98681603647019,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.7,7.74037539818877,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.75,8.4700001997342,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.8,9.1534976536742,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.85,9.84258665832935,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.9,11.2208329710459,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.95,12.9430661245693,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.975,14.5660753760127,"quantile"
"1 day ahead inc hosp","02",2023-10-23,2023-10-24,0.99,16.5857915882232,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.2,0.57961171392727,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.25,1.40156951864888,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.3,2.29629079383199,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.35,3.03887039405934,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.4,3.55890920561294,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.45,4.10314003152652,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.5,4.62528861185287,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.55,5.22540427828504,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.6,5.75581317945902,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.65,6.40326535318222,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.7,7.06534402534875,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.75,7.92658713443979,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.8,8.9188536347729,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.85,9.94309392927853,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.9,11.29115025367,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.95,12.6041146507463,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.975,14.111857963059,"quantile"
"2 day ahead inc hosp","02",2023-10-23,2023-10-25,0.99,16.2752608447258,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.01,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.025,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.05,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.1,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.15,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.2,0,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.25,0.418121544519092,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.3,1.21342838698117,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.35,1.94717450377304,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.4,2.47170569472669,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.45,3.20361254539504,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.5,3.78419500340792,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.55,4.38739740175317,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.6,5.13429209754773,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.65,5.75564315909557,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.7,6.31433686553693,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.75,7.07494123429059,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.8,7.72991784928114,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.85,8.724359898914,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.9,9.67309085899186,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.95,11.2367980387212,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.975,12.9434723546721,"quantile"
"3 day ahead inc hosp","02",2023-10-23,2023-10-26,0.99,14.4815017801722,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.01,0,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.025,0,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.05,0,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.1,0,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.15,0,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.2,0.649831610313224,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.25,1.45101519100874,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.3,2.21539993778704,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.35,2.72805351276399,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.4,3.37225472097821,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.45,4.06309295465386,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.5,4.82232888969656,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.55,5.61497904569835,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.6,6.22750585359894,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.65,6.84562237116283,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.7,7.48502509601974,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.75,8.02991829774419,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.8,8.88034614050573,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.85,9.97021971647422,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.9,11.1616235809241,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.95,12.7063515622173,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.975,14.3664051425207,"quantile"
"4 day ahead inc hosp","02",2023-10-23,2023-10-27,0.99,16.8012587656955,"quantile"
