"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.3,0.0988548916440777,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.35,0.76196538865325,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.4,1.34404472565818,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.45,1.84316934098456,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.5,2.29433166251358,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.55,2.84230019376313,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.6,3.6478798875944,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.65,4.37001487496352,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.7,4.92417228124667,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.75,5.53507284769221,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.8,6.23928648495626,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.85,6.99174071876413,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.9,7.99924166129699,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.95,9.50555840472927,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.975,10.4837312063796,"quantile"
"1 day ahead inc hosp","02",2023-11-06,2023-11-07,0.99,12.299428284696,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.2,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.25,0,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.3,0.0680649944593844,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.35,0.789536744405966,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.4,1.52566614116846,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.45,1.92396999353446,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.5,2.43493391198966,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.55,3.00183522137162,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.6,3.49643104165615,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.65,4.00375295476738,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.7,4.74874549096352,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.75,5.31276744639082,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.8,6.03440698241927,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.85,6.85124336774498,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.9,8.11950650851491,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.95,9.87940213628385,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.975,11.1892536712084,"quantile"
"2 day ahead inc hosp","02",2023-11-06,2023-11-08,0.99,12.6239733867406,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.01,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.025,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.05,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.1,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.15,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.2,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.25,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.3,0,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.35,0.651530527703767,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.4,1.2302146631665,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.45,1.73577411949474,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.5,2.34659848449853,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.55,2.91142114232277,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.6,3.60749472461734,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.65,4.12996986728021,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.7,4.8644462545984,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.75,5.60021552597136,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.8,6.27997668604269,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.85,7.25443316586842,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.9,8.32201496050839,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.95,9.82014172941946,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.975,11.5548577960277,"quantile"
"3 day ahead inc hosp","02",2023-11-06,2023-11-09,0.99,13.1359696573528,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.01,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.025,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.05,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.1,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.15,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.2,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.25,0,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.3,0.0120182382715871,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.35,0.617624013516777,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.4,1.28339380526413,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.45,1.87689617720642,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.5,2.407337003268,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.55,2.95257162067529,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.6,3.44195434585091,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.65,4.08102508200927,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.7,4.7310819644208,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.75,5.37366327785121,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.8,6.09692747084082,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.85,7.06085890350416,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.9,7.98529935444735,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.95,9.70211903884793,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.975,11.4611778652006,"quantile"
"4 day ahead inc hosp","02",2023-11-06,2023-11-10,0.99,12.8606346189353,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.01,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.025,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.05,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.1,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.15,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.2,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.25,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.3,0,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.35,0.22164326084983,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.4,0.882983866593013,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.45,1.53585200007042,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.5,2.1797233550269,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.55,2.84427595107639,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.6,3.43146110335677,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.65,3.94175541199412,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.7,4.54557763534808,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.75,5.09429638267736,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.8,5.9001756684781,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.85,6.89285658774367,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.9,7.87563508427509,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.95,10.0145307817881,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.975,11.1460967070159,"quantile"
"5 day ahead inc hosp","02",2023-11-06,2023-11-11,0.99,12.5713556239886,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.01,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.025,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.05,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.1,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.15,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.2,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.25,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.3,0,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.35,0.254821064076718,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.4,0.854795060036782,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.45,1.42437236487533,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.5,2.08068859972737,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.55,2.60372117160609,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.6,3.22398089200113,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.65,3.90899539002315,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.7,4.64630645155485,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.75,5.3967620401501,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.8,6.06351011008974,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.85,7.14700887473669,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.9,8.06954860526183,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.95,9.25084465107891,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.975,10.4237409904735,"quantile"
"6 day ahead inc hosp","02",2023-11-06,2023-11-12,0.99,11.9823338140877,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.01,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.025,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.05,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.1,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.15,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.2,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.25,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.3,0,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.35,0.147113556003752,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.4,0.832070734592528,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.45,1.33808596300111,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.5,1.89925392175599,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.55,2.54027068618676,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.6,3.08339367610365,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.65,3.62933817481064,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.7,4.32443004644618,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.75,5.05869061485458,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.8,5.73782305303688,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.85,6.52165931788888,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.9,7.6703022510777,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.95,9.62671272284786,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.975,11.1365872537069,"quantile"
"7 day ahead inc hosp","02",2023-11-06,2023-11-13,0.99,12.9197550662317,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.01,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.025,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.05,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.1,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.15,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.2,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.25,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.3,0,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.35,0.127264272589695,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.4,0.852215052372323,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.45,1.41081877728232,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.5,1.97020493424958,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.55,2.45461214957578,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.6,3.05965119281788,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.65,3.69033873281744,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.7,4.41961855889363,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.75,5.29577331869839,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.8,6.20135758286293,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.85,7.02564003494162,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.9,8.1682361521456,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.95,10.247473885063,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.975,12.086665515946,"quantile"
"8 day ahead inc hosp","02",2023-11-06,2023-11-14,0.99,13.8519738978397,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.01,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.025,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.05,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.1,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.15,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.2,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.25,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.3,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.35,0,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.4,0.477737437290765,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.45,1.20030881897326,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.5,1.78071766261119,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.55,2.39476919974794,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.6,3.01006154513324,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.65,3.5622526676891,"quantile"
"9 day ahead inc hosp","02",2023-11-06,2023-11-15,0.7,4.31917294528204,"quantile"
