"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.01,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.025,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.05,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.1,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.15,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.2,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.25,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.3,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.35,0,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.4,0.638864527883228,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.45,1.15047140803308,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.5,1.67360846627911,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.55,2.16724084060732,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.6,2.71453742261265,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.65,3.3035692410957,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.7,3.96523228770235,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.75,4.65355369919511,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.8,5.31734976421315,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.85,6.25966516313955,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.9,7.13177269659437,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.95,8.98059949727726,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.975,10.606682706329,"quantile"
"1 day ahead inc hosp","02",2024-04-01,2024-04-02,0.99,12.6796588229396,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.01,0,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.025,0,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.05,0,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.1,0,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.15,0,"quantile"
"2 day ahead inc hosp","02",2024-04-01,2024-04-03,0.2,0,"quantile"
