"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.25,0.532084342110739,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.3,1.08307098049672,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.35,1.73245580410458,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.4,2.46260753526971,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.45,2.94301071591098,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.5,3.8158843205452,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.55,4.55930019564029,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.6,5.24517243746785,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.65,5.96716904717622,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.7,6.64875540764366,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.75,7.46321667147022,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.8,8.40097870349074,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.85,9.31243619991987,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.9,10.7235382417788,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.95,12.621745138289,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.975,14.2114698667502,"quantile"
"1 day ahead inc hosp","02",2023-01-02,2023-01-03,0.99,15.789203156009,"quantile"
"2 day ahead inc hosp","02",2023-01-02,2023-01-04,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-01-02,2023-01-04,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-01-02,2023-01-04,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-01-02,2023-01-04,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-01-02,2023-01-04,0.15,0,"quantile"
