"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.01,0,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.025,0,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.05,0,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.1,0,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.15,0.525872916063261,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.2,1.52525799262832,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.25,2.33133466609794,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.3,3.08297003306367,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.35,3.72245520450355,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.4,4.47181901134862,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.45,5.09784199120407,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.5,5.83302280942767,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.55,6.47548392823525,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.6,7.18246785131997,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.65,7.74314880549113,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.7,8.4741816073364,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.75,9.2197872573816,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.8,10.3603579754304,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.85,11.4488100416018,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.9,12.7575154242824,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.95,14.5124036318744,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.975,16.6895379978424,"quantile"
"1 day ahead inc hosp","02",2022-12-18,2022-12-19,0.99,18.545755082983,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.01,0,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.025,0,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.05,0,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.1,0,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.15,0.524310150839352,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.2,1.60284600990014,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.25,2.21848466259509,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.3,2.98514101056986,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.35,3.71373155780662,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.4,4.34674430664638,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.45,5.01298813233406,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.5,5.7655997896633,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.55,6.33062931505257,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.6,6.92246292859204,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.65,7.63918217388631,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.7,8.36876219055644,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.75,8.91762509798533,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.8,9.70532633366964,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.85,10.6285852751063,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.9,12.0852269257296,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.95,14.16432986682,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.975,15.9213605095809,"quantile"
"2 day ahead inc hosp","02",2022-12-18,2022-12-20,0.99,18.4062297802574,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.01,0,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.025,0,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.05,0,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.1,0,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.15,0.662137385875869,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.2,1.7658121294805,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.25,2.75292984208582,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.3,3.49439185054382,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.35,4.24014888268282,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.4,4.81301425577147,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.45,5.49993566667128,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.5,6.17275538287099,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.55,6.99849629571905,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.6,7.72726372945533,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.65,8.33431652561922,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.7,9.23997214181386,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.75,9.92841003719313,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.8,11.130301974892,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.85,12.1415966908418,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.9,13.3960617606024,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.95,15.4908233329712,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.975,17.3838911847894,"quantile"
"3 day ahead inc hosp","02",2022-12-18,2022-12-21,0.99,19.8622014305145,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.01,0,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.025,0,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.05,0,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.1,0,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.15,0.308080937311969,"quantile"
"4 day ahead inc hosp","02",2022-12-18,2022-12-22,0.2,1.39361484355189,"quantile"
