"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.2,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.25,0,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.3,0.570722369729659,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.35,1.16768203422571,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.4,1.77031754347171,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.45,2.29871021421313,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.5,3.03873049071842,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.55,3.5459977201931,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.6,4.15326901469424,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.65,4.85217156700749,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.7,5.50110896312226,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.75,6.05945556711523,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.8,6.91970084531189,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.85,7.59330264906356,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.9,8.62617532889088,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.95,10.3153415750121,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.975,11.8607230733972,"quantile"
"1 day ahead inc hosp","02",2023-11-27,2023-11-28,0.99,13.8643643052468,"quantile"
