"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.01,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.025,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.05,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.1,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.15,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.2,0,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.25,0.525554609484907,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.3,1.22336214264435,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.35,2.06551589264023,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.4,2.5142444944781,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.45,2.95231975082655,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.5,3.47455449480016,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.55,4.09067305238997,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.6,4.71978242754547,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.65,5.22280377696641,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.7,5.81674592997175,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.75,6.57633158158079,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.8,7.41663993547038,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.85,8.21579966647551,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.9,9.42126422090941,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.95,11.2018418542761,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.975,12.2592739607054,"quantile"
"1 day ahead inc hosp","02",2024-01-15,2024-01-16,0.99,13.7522390972829,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.01,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.025,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.05,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.1,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.15,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.2,0,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.25,0.378777046622186,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.3,1.23298552922255,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.35,1.81872943672993,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.4,2.344938970513,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.45,2.91660192398169,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.5,3.47043779399715,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.55,3.90457233177551,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.6,4.38488922067613,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.65,5.09140440022023,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.7,5.927195214124,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.75,6.73335089470337,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.8,7.65153461526387,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.85,8.59044462959245,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.9,9.76288352594934,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.95,11.782795099399,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.975,13.1152170152001,"quantile"
"2 day ahead inc hosp","02",2024-01-15,2024-01-17,0.99,14.4736307618849,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.01,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.025,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.05,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.1,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.15,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.2,0,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.25,0.652411978996402,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.3,1.29346590010488,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.35,1.95172170841744,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.4,2.61098722770452,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.45,3.23591091372648,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.5,3.67023832788335,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.55,4.28317745635766,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.6,4.98382266060101,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.65,5.5562450922082,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.7,6.24539731858642,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.75,6.95293567427885,"quantile"
"3 day ahead inc hosp","02",2024-01-15,2024-01-18,0.8,7.77334364756557,"quantile"
