"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-10-24,2022-10-25,0.01,0,"quantile"
"2 day ahead inc hosp","02",2022-10-24,2022-10-26,0.01,0,"quantile"
"3 day ahead inc hosp","02",2022-10-24,2022-10-27,0.01,0,"quantile"
"4 day ahead inc hosp","02",2022-10-24,2022-10-28,0.01,0,"quantile"
"5 day ahead inc hosp","02",2022-10-24,2022-10-29,0.01,0,"quantile"
"6 day ahead inc hosp","02",2022-10-24,2022-10-30,0.01,0,"quantile"
"7 day ahead inc hosp","02",2022-10-24,2022-10-31,0.01,0,"quantile"
"8 day ahead inc hosp","02",2022-10-24,2022-11-01,0.01,0,"quantile"
"9 day ahead inc hosp","02",2022-10-24,2022-11-02,0.01,0,"quantile"
"10 day ahead inc hosp","02",2022-10-24,2022-11-03,0.01,0,"quantile"
"11 day ahead inc hosp","02",2022-10-24,2022-11-04,0.01,0,"quantile"
"12 day ahead inc hosp","02",2022-10-24,2022-11-05,0.01,0,"quantile"
"13 day ahead inc hosp","02",2022-10-24,2022-11-06,0.01,0,"quantile"
"14 day ahead inc hosp","02",2022-10-24,2022-11-07,0.01,0,"quantile"
"15 day ahead inc hosp","02",2022-10-24,2022-11-08,0.01,0,"quantile"
"16 day ahead inc hosp","02",2022-10-24,2022-11-09,0.01,0,"quantile"
"17 day ahead inc hosp","02",2022-10-24,2022-11-10,0.01,0,"quantile"
"18 day ahead inc hosp","02",2022-10-24,2022-11-11,0.01,0,"quantile"
"19 day ahead inc hosp","02",2022-10-24,2022-11-12,0.01,0,"quantile"
"20 day ahead inc hosp","02",2022-10-24,2022-11-13,0.01,0,"quantile"
"21 day ahead inc hosp","02",2022-10-24,2022-11-14,0.01,0,"quantile"
"22 day ahead inc hosp","02",2022-10-24,2022-11-15,0.01,0,"quantile"
"23 day ahead inc hosp","02",2022-10-24,2022-11-16,0.01,0,"quantile"
"24 day ahead inc hosp","02",2022-10-24,2022-11-17,0.01,0,"quantile"
"25 day ahead inc hosp","02",2022-10-24,2022-11-18,0.01,0,"quantile"
"26 day ahead inc hosp","02",2022-10-24,2022-11-19,0.01,0,"quantile"
"27 day ahead inc hosp","02",2022-10-24,2022-11-20,0.01,0,"quantile"
"28 day ahead inc hosp","02",2022-10-24,2022-11-21,0.01,0,"quantile"
"29 day ahead inc hosp","02",2022-10-24,2022-11-22,0.01,0,"quantile"
"30 day ahead inc hosp","02",2022-10-24,2022-11-23,0.01,0,"quantile"
"1 day ahead inc hosp","02",2022-10-24,2022-10-25,0.025,1,"quantile"
"2 day ahead inc hosp","02",2022-10-24,2022-10-26,0.025,0,"quantile"
"3 day ahead inc hosp","02",2022-10-24,2022-10-27,0.025,0,"quantile"
"4 day ahead inc hosp","02",2022-10-24,2022-10-28,0.025,0,"quantile"
"5 day ahead inc hosp","02",2022-10-24,2022-10-29,0.025,0,"quantile"
"6 day ahead inc hosp","02",2022-10-24,2022-10-30,0.025,0,"quantile"
"7 day ahead inc hosp","02",2022-10-24,2022-10-31,0.025,0,"quantile"
"8 day ahead inc hosp","02",2022-10-24,2022-11-01,0.025,0,"quantile"
"9 day ahead inc hosp","02",2022-10-24,2022-11-02,0.025,0,"quantile"
"10 day ahead inc hosp","02",2022-10-24,2022-11-03,0.025,0,"quantile"
"11 day ahead inc hosp","02",2022-10-24,2022-11-04,0.025,0,"quantile"
"12 day ahead inc hosp","02",2022-10-24,2022-11-05,0.025,0,"quantile"
"13 day ahead inc hosp","02",2022-10-24,2022-11-06,0.025,0,"quantile"
"14 day ahead inc hosp","02",2022-10-24,2022-11-07,0.025,0,"quantile"
"15 day ahead inc hosp","02",2022-10-24,2022-11-08,0.025,0,"quantile"
"16 day ahead inc hosp","02",2022-10-24,2022-11-09,0.025,0,"quantile"
"17 day ahead inc hosp","02",2022-10-24,2022-11-10,0.025,0,"quantile"
"18 day ahead inc hosp","02",2022-10-24,2022-11-11,0.025,0,"quantile"
"19 day ahead inc hosp","02",2022-10-24,2022-11-12,0.025,0,"quantile"
"20 day ahead inc hosp","02",2022-10-24,2022-11-13,0.025,0,"quantile"
"21 day ahead inc hosp","02",2022-10-24,2022-11-14,0.025,0,"quantile"
"22 day ahead inc hosp","02",2022-10-24,2022-11-15,0.025,0,"quantile"
"23 day ahead inc hosp","02",2022-10-24,2022-11-16,0.025,0,"quantile"
"24 day ahead inc hosp","02",2022-10-24,2022-11-17,0.025,0,"quantile"
"25 day ahead inc hosp","02",2022-10-24,2022-11-18,0.025,0,"quantile"
"26 day ahead inc hosp","02",2022-10-24,2022-11-19,0.025,0,"quantile"
"27 day ahead inc hosp","02",2022-10-24,2022-11-20,0.025,0,"quantile"
"28 day ahead inc hosp","02",2022-10-24,2022-11-21,0.025,0,"quantile"
"29 day ahead inc hosp","02",2022-10-24,2022-11-22,0.025,0,"quantile"
"30 day ahead inc hosp","02",2022-10-24,2022-11-23,0.025,0,"quantile"
"1 day ahead inc hosp","02",2022-10-24,2022-10-25,0.05,1,"quantile"
"2 day ahead inc hosp","02",2022-10-24,2022-10-26,0.05,1,"quantile"
"3 day ahead inc hosp","02",2022-10-24,2022-10-27,0.05,1,"quantile"
"4 day ahead inc hosp","02",2022-10-24,2022-10-28,0.05,1,"quantile"
"5 day ahead inc hosp","02",2022-10-24,2022-10-29,0.05,1,"quantile"
"6 day ahead inc hosp","02",2022-10-24,2022-10-30,0.05,0,"quantile"
"7 day ahead inc hosp","02",2022-10-24,2022-10-31,0.05,1,"quantile"
"8 day ahead inc hosp","02",2022-10-24,2022-11-01,0.05,1,"quantile"
"9 day ahead inc hosp","02",2022-10-24,2022-11-02,0.05,0,"quantile"
"10 day ahead inc hosp","02",2022-10-24,2022-11-03,0.05,0,"quantile"
"11 day ahead inc hosp","02",2022-10-24,2022-11-04,0.05,0,"quantile"
"12 day ahead inc hosp","02",2022-10-24,2022-11-05,0.05,0,"quantile"
"13 day ahead inc hosp","02",2022-10-24,2022-11-06,0.05,0,"quantile"
"14 day ahead inc hosp","02",2022-10-24,2022-11-07,0.05,0,"quantile"
"15 day ahead inc hosp","02",2022-10-24,2022-11-08,0.05,0,"quantile"
"16 day ahead inc hosp","02",2022-10-24,2022-11-09,0.05,0,"quantile"
"17 day ahead inc hosp","02",2022-10-24,2022-11-10,0.05,0,"quantile"
"18 day ahead inc hosp","02",2022-10-24,2022-11-11,0.05,0,"quantile"
"19 day ahead inc hosp","02",2022-10-24,2022-11-12,0.05,0,"quantile"
"20 day ahead inc hosp","02",2022-10-24,2022-11-13,0.05,0,"quantile"
"21 day ahead inc hosp","02",2022-10-24,2022-11-14,0.05,0,"quantile"
"22 day ahead inc hosp","02",2022-10-24,2022-11-15,0.05,0,"quantile"
"23 day ahead inc hosp","02",2022-10-24,2022-11-16,0.05,0,"quantile"
"24 day ahead inc hosp","02",2022-10-24,2022-11-17,0.05,0,"quantile"
"25 day ahead inc hosp","02",2022-10-24,2022-11-18,0.05,0,"quantile"
"26 day ahead inc hosp","02",2022-10-24,2022-11-19,0.05,0,"quantile"
"27 day ahead inc hosp","02",2022-10-24,2022-11-20,0.05,0,"quantile"
"28 day ahead inc hosp","02",2022-10-24,2022-11-21,0.05,0,"quantile"
"29 day ahead inc hosp","02",2022-10-24,2022-11-22,0.05,0,"quantile"
"30 day ahead inc hosp","02",2022-10-24,2022-11-23,0.05,0,"quantile"
"1 day ahead inc hosp","02",2022-10-24,2022-10-25,0.1,1,"quantile"
"2 day ahead inc hosp","02",2022-10-24,2022-10-26,0.1,1,"quantile"
"3 day ahead inc hosp","02",2022-10-24,2022-10-27,0.1,1,"quantile"
"4 day ahead inc hosp","02",2022-10-24,2022-10-28,0.1,1,"quantile"
"5 day ahead inc hosp","02",2022-10-24,2022-10-29,0.1,1,"quantile"
"6 day ahead inc hosp","02",2022-10-24,2022-10-30,0.1,1,"quantile"
"7 day ahead inc hosp","02",2022-10-24,2022-10-31,0.1,1,"quantile"
"8 day ahead inc hosp","02",2022-10-24,2022-11-01,0.1,1,"quantile"
