"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.01,0,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.025,0,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.05,0,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.1,0,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.15,0,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.2,0.10887702186507,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.25,0.842144790134047,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.3,1.78748300246895,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.35,2.43587786854166,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.4,2.98906456668837,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.45,3.51331724075415,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.5,4.03859359008622,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.55,4.46916124471706,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.6,5.29766584752247,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.65,6.00336923735207,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.7,6.72157155552204,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.75,7.47002540824958,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.8,8.08143912504805,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.85,9.08173726109262,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.9,10.3233413081425,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.95,12.2780753751193,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.975,13.679973919299,"quantile"
"1 day ahead inc hosp","02",2023-09-18,2023-09-19,0.99,15.7210584883153,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.01,0,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.025,0,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.05,0,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.1,0,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.15,0,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.2,0.0250749086905939,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.25,0.869650620651022,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.3,1.77010608879989,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.35,2.3493683213287,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.4,2.86794360769894,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.45,3.56150361250928,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.5,4.21607227682989,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.55,4.84999490230882,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.6,5.55448017982283,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.65,6.20657583323314,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.7,6.85984314381814,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.75,7.58319359649582,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.8,8.43292187003033,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.85,9.39783809767534,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.9,10.5498672043313,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.95,11.8370763846226,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.975,12.9393476232236,"quantile"
"2 day ahead inc hosp","02",2023-09-18,2023-09-20,0.99,14.0613455950902,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.01,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.025,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.05,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.1,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.15,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.2,0,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.25,0.558228388663926,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.3,1.44758007559189,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.35,2.16166081396174,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.4,2.82797856445774,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.45,3.46824956037501,"quantile"
"3 day ahead inc hosp","02",2023-09-18,2023-09-21,0.5,4.02579959732496,"quantile"
