"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-09-26,2022-09-27,0.01,2.33976516149891,"quantile"
"2 day ahead inc hosp","02",2022-09-26,2022-09-28,0.01,2.15661010990129,"quantile"
"3 day ahead inc hosp","02",2022-09-26,2022-09-29,0.01,1.97027873949727,"quantile"
"4 day ahead inc hosp","02",2022-09-26,2022-09-30,0.01,1.80779773429772,"quantile"
"5 day ahead inc hosp","02",2022-09-26,2022-10-01,0.01,1.65923371426969,"quantile"
"6 day ahead inc hosp","02",2022-09-26,2022-10-02,0.01,1.52427218764385,"quantile"
"7 day ahead inc hosp","02",2022-09-26,2022-10-03,0.01,1.40043056022305,"quantile"
"8 day ahead inc hosp","02",2022-09-26,2022-10-04,0.01,1.28845404176055,"quantile"
"9 day ahead inc hosp","02",2022-09-26,2022-10-05,0.01,1.18029842489771,"quantile"
"10 day ahead inc hosp","02",2022-09-26,2022-10-06,0.01,1.07829944169607,"quantile"
"11 day ahead inc hosp","02",2022-09-26,2022-10-07,0.01,0.981698830754323,"quantile"
"12 day ahead inc hosp","02",2022-09-26,2022-10-08,0.01,0.893074278064904,"quantile"
"13 day ahead inc hosp","02",2022-09-26,2022-10-09,0.01,0.818689531832188,"quantile"
"14 day ahead inc hosp","02",2022-09-26,2022-10-10,0.01,0.753980474412078,"quantile"
"15 day ahead inc hosp","02",2022-09-26,2022-10-11,0.01,0.691051626771692,"quantile"
"16 day ahead inc hosp","02",2022-09-26,2022-10-12,0.01,0.629698197607272,"quantile"
"17 day ahead inc hosp","02",2022-09-26,2022-10-13,0.01,0.57872222838815,"quantile"
"18 day ahead inc hosp","02",2022-09-26,2022-10-14,0.01,0.528175346689319,"quantile"
"19 day ahead inc hosp","02",2022-09-26,2022-10-15,0.01,0.482071493793411,"quantile"
"20 day ahead inc hosp","02",2022-09-26,2022-10-16,0.01,0.440036970958114,"quantile"
"21 day ahead inc hosp","02",2022-09-26,2022-10-17,0.01,0.401683532656818,"quantile"
"22 day ahead inc hosp","02",2022-09-26,2022-10-18,0.01,0.366686180109715,"quantile"
"23 day ahead inc hosp","02",2022-09-26,2022-10-19,0.01,0.334749046632075,"quantile"
"24 day ahead inc hosp","02",2022-09-26,2022-10-20,0.01,0.306568983718863,"quantile"
"25 day ahead inc hosp","02",2022-09-26,2022-10-21,0.01,0.281029679148724,"quantile"
"26 day ahead inc hosp","02",2022-09-26,2022-10-22,0.01,0.257642405893303,"quantile"
"27 day ahead inc hosp","02",2022-09-26,2022-10-23,0.01,0.23570020787817,"quantile"
"28 day ahead inc hosp","02",2022-09-26,2022-10-24,0.01,0.215844564629101,"quantile"
"29 day ahead inc hosp","02",2022-09-26,2022-10-25,0.01,0.197308345568045,"quantile"
"30 day ahead inc hosp","02",2022-09-26,2022-10-26,0.01,0.180366803148037,"quantile"
"1 day ahead inc hosp","02",2022-09-26,2022-09-27,0.025,2.50228366531824,"quantile"
"2 day ahead inc hosp","02",2022-09-26,2022-09-28,0.025,2.30731368440484,"quantile"
"3 day ahead inc hosp","02",2022-09-26,2022-09-29,0.025,2.12128083929724,"quantile"
"4 day ahead inc hosp","02",2022-09-26,2022-09-30,0.025,1.95885868687086,"quantile"
"5 day ahead inc hosp","02",2022-09-26,2022-10-01,0.025,1.7931714028706,"quantile"
"6 day ahead inc hosp","02",2022-09-26,2022-10-02,0.025,1.64746383343521,"quantile"
"7 day ahead inc hosp","02",2022-09-26,2022-10-03,0.025,1.50654161543209,"quantile"
"8 day ahead inc hosp","02",2022-09-26,2022-10-04,0.025,1.38346445924359,"quantile"
"9 day ahead inc hosp","02",2022-09-26,2022-10-05,0.025,1.27103223656063,"quantile"
"10 day ahead inc hosp","02",2022-09-26,2022-10-06,0.025,1.17081637921244,"quantile"
"11 day ahead inc hosp","02",2022-09-26,2022-10-07,0.025,1.07890866209642,"quantile"
"12 day ahead inc hosp","02",2022-09-26,2022-10-08,0.025,0.988904291939666,"quantile"
"13 day ahead inc hosp","02",2022-09-26,2022-10-09,0.025,0.908869648682372,"quantile"
"14 day ahead inc hosp","02",2022-09-26,2022-10-10,0.025,0.836711421993921,"quantile"
"15 day ahead inc hosp","02",2022-09-26,2022-10-11,0.025,0.770336081787366,"quantile"
"16 day ahead inc hosp","02",2022-09-26,2022-10-12,0.025,0.709359038067733,"quantile"
"17 day ahead inc hosp","02",2022-09-26,2022-10-13,0.025,0.651307035949112,"quantile"
"18 day ahead inc hosp","02",2022-09-26,2022-10-14,0.025,0.599006994757552,"quantile"
"19 day ahead inc hosp","02",2022-09-26,2022-10-15,0.025,0.554190235611254,"quantile"
"20 day ahead inc hosp","02",2022-09-26,2022-10-16,0.025,0.510504320696958,"quantile"
"21 day ahead inc hosp","02",2022-09-26,2022-10-17,0.025,0.470159316693824,"quantile"
"22 day ahead inc hosp","02",2022-09-26,2022-10-18,0.025,0.433063306734457,"quantile"
"23 day ahead inc hosp","02",2022-09-26,2022-10-19,0.025,0.399315003651306,"quantile"
"24 day ahead inc hosp","02",2022-09-26,2022-10-20,0.025,0.368471726572162,"quantile"
"25 day ahead inc hosp","02",2022-09-26,2022-10-21,0.025,0.34001304044767,"quantile"
"26 day ahead inc hosp","02",2022-09-26,2022-10-22,0.025,0.313754252618219,"quantile"
"27 day ahead inc hosp","02",2022-09-26,2022-10-23,0.025,0.289525024728793,"quantile"
"28 day ahead inc hosp","02",2022-09-26,2022-10-24,0.025,0.266783564076705,"quantile"
"29 day ahead inc hosp","02",2022-09-26,2022-10-25,0.025,0.24529207412465,"quantile"
"30 day ahead inc hosp","02",2022-09-26,2022-10-26,0.025,0.225534214339093,"quantile"
"1 day ahead inc hosp","02",2022-09-26,2022-09-27,0.05,2.67597927646269,"quantile"
"2 day ahead inc hosp","02",2022-09-26,2022-09-28,0.05,2.47549224930674,"quantile"
"3 day ahead inc hosp","02",2022-09-26,2022-09-29,0.05,2.28036262037747,"quantile"
"4 day ahead inc hosp","02",2022-09-26,2022-09-30,0.05,2.10587636418928,"quantile"
"5 day ahead inc hosp","02",2022-09-26,2022-10-01,0.05,1.9376443293271,"quantile"
"6 day ahead inc hosp","02",2022-09-26,2022-10-02,0.05,1.797540805163,"quantile"
"7 day ahead inc hosp","02",2022-09-26,2022-10-03,0.05,1.65457768765096,"quantile"
"8 day ahead inc hosp","02",2022-09-26,2022-10-04,0.05,1.52974545570717,"quantile"
"9 day ahead inc hosp","02",2022-09-26,2022-10-05,0.05,1.4146879907942,"quantile"
"10 day ahead inc hosp","02",2022-09-26,2022-10-06,0.05,1.3108879687764,"quantile"
"11 day ahead inc hosp","02",2022-09-26,2022-10-07,0.05,1.20865321166537,"quantile"
"12 day ahead inc hosp","02",2022-09-26,2022-10-08,0.05,1.11479409604937,"quantile"
"13 day ahead inc hosp","02",2022-09-26,2022-10-09,0.05,1.0318402580877,"quantile"
"14 day ahead inc hosp","02",2022-09-26,2022-10-10,0.05,0.956568616716807,"quantile"
"15 day ahead inc hosp","02",2022-09-26,2022-10-11,0.05,0.882460975002602,"quantile"
"16 day ahead inc hosp","02",2022-09-26,2022-10-12,0.05,0.811936835703693,"quantile"
