location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,40
02,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,2
04,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,110
05,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,30
06,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,398
08,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,52
09,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,68
10,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,10
11,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,13
12,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,179
13,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,113
15,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,0
16,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,1
17,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,186
18,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,74
19,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,42
20,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,7
21,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,53
22,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,54
23,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,4
24,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,151
25,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,87
26,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,119
27,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,70
28,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,40
29,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,25
30,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,0
31,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,34
32,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,19
33,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,6
34,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,108
35,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,17
36,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,258
37,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,143
38,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,2
39,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,79
40,1 day ahead inc hosp,point,,2020-06-07,2020-06-08,13
