location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,70
02,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,2
04,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,168
05,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,46
06,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,441
08,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,33
09,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,51
10,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,8
11,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,10
12,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,254
13,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,120
15,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
16,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
17,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,120
18,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,60
19,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
20,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,5
21,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
22,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,67
23,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,4
24,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,110
25,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
26,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,79
27,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,59
28,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,42
29,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,24
30,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,0
31,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,25
32,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,29
33,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,4
34,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,70
35,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,19
36,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,182
37,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,171
38,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,2
39,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,67
40,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,19
41,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,21
42,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,71
44,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,12
45,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,81
46,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,3
47,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,39
48,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,254
49,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,24
50,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
51,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,124
53,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,43
54,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
55,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,52
56,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,1
US,1 day ahead inc hosp,point,,2020-06-14,2020-06-15,3213
01,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,56
02,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
04,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,144
05,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,32
06,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,404
08,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,22
09,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,35
10,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,2
11,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,4
12,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,225
13,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,97
15,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
16,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
17,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,101
18,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,42
19,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,29
20,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,1
21,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,32
22,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,50
23,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
24,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,88
25,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,24
26,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,59
27,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,39
28,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,25
29,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,15
30,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
31,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,15
32,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,19
33,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,1
34,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,51
35,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,8
36,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,157
37,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,148
38,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
39,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,51
40,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,11
41,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,11
42,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,53
44,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,5
45,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,64
46,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
47,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,27
48,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,225
49,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,12
50,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
51,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,100
53,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,32
54,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
55,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,32
56,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,0
US,1 day ahead inc hosp,quantile,0.01,2020-06-14,2020-06-15,3127
01,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,57
02,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
04,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,145
05,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,33
06,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,407
08,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,22
09,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,37
10,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,3
11,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,5
12,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,226
13,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,97
15,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
16,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
17,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,105
18,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,46
19,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,30
20,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,2
21,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,34
22,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,57
23,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,1
24,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,93
25,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,31
26,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,63
27,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,46
28,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,29
29,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,16
30,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
31,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,16
32,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,21
33,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,1
34,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,52
35,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,11
36,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,159
37,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,149
38,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
39,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,56
40,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,11
41,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,11
42,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,54
44,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,6
45,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,65
46,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
47,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,28
48,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,233
49,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,16
50,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
51,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,105
53,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,34
54,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
55,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,36
56,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,0
US,1 day ahead inc hosp,quantile,0.025,2020-06-14,2020-06-15,3144
01,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,59
02,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
04,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,151
05,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,34
06,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,410
08,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,24
09,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,38
10,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,3
11,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,5
12,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,229
13,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,103
15,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
16,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
17,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,107
18,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,48
19,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,32
20,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,3
21,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,34
22,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,57
23,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,1
24,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,94
25,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,36
26,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,65
27,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,48
28,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,30
29,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,18
30,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
31,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,18
32,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,22
33,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,2
34,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,58
35,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,12
36,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,163
37,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,150
38,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
39,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,57
40,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,12
41,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,14
42,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,57
44,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,8
45,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,68
46,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,1
47,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,29
48,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,235
49,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,19
50,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
51,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,108
53,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,35
54,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
55,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,41
56,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,0
US,1 day ahead inc hosp,quantile,0.05,2020-06-14,2020-06-15,3150
01,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,62
02,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,0
04,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,153
05,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,37
06,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,413
08,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,25
09,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,42
10,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,5
11,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,6
12,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,234
13,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,108
15,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,0
16,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,0
17,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,108
18,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,50
19,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,35
20,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,3
21,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,35
22,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,59
23,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,2
24,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,97
25,1 day ahead inc hosp,quantile,0.1,2020-06-14,2020-06-15,36
