location,target,type,quantile,forecast_date,target_end_date,value
01,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,45
02,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,1
04,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,82
05,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,22
06,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,372
08,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,56
09,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,77
10,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,13
11,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,14
12,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,141
13,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,110
15,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,0
16,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,1
17,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,214
18,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,76
19,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,35
20,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,10
21,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,40
22,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,51
23,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,5
24,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,152
25,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,98
26,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,39
27,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,74
28,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,42
29,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,22
30,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,0
31,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,36
32,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,14
33,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,5
34,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,125
35,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,16
36,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,280
37,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,112
38,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,2
39,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,83
40,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,11
41,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,8
42,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,86
44,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,9
45,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,39
46,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,3
47,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,36
48,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,184
49,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,16
50,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,0
51,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,190
53,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,40
54,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,3
55,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,70
56,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,0
US,1 day ahead inc hosp,point,,2020-06-04,2020-06-05,3173
01,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,32
02,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
04,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,62
05,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,14
06,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,331
08,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,41
09,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,57
10,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,5
11,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,8
12,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,115
13,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,86
15,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
16,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
17,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,176
18,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,51
19,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,23
20,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,4
21,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,28
22,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,36
23,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,1
24,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,133
25,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,82
26,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,26
27,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,54
28,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,30
29,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,14
30,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
31,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,26
32,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,7
33,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,1
34,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,102
35,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,8
36,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,240
37,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,88
38,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
39,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,69
40,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,5
41,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,3
42,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,71
44,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,4
45,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,24
46,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
47,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,21
48,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,148
49,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,9
50,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
51,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,159
53,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,21
54,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
55,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,55
56,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,0
US,1 day ahead inc hosp,quantile,0.01,2020-06-04,2020-06-05,3066
01,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,32
02,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
04,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,67
05,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,15
06,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,336
08,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,43
09,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,61
10,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,7
11,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,8
12,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,117
13,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,94
15,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
16,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
17,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,185
18,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,61
19,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,25
20,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,4
21,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,30
22,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,38
23,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,1
24,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,136
25,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,85
26,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,29
27,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,57
28,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,32
29,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,15
30,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
31,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,26
32,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,8
33,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,1
34,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,104
35,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,9
36,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,246
37,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,92
38,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
39,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,70
40,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,5
41,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,3
42,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,72
44,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,4
45,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,26
46,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
47,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,23
48,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,160
49,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,10
50,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
51,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,167
53,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,26
54,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
55,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,55
56,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,0
US,1 day ahead inc hosp,quantile,0.025,2020-06-04,2020-06-05,3084
01,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,35
02,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
04,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,68
05,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,15
06,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,340
08,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,46
09,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,63
10,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,8
11,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,9
12,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,119
13,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,97
15,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
16,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
17,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,195
18,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,63
19,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,26
20,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,5
21,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,32
22,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,40
23,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,2
24,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,137
25,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,87
26,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,30
27,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,58
28,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,33
29,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,16
30,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
31,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,28
32,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,9
33,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,2
34,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,106
35,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,9
36,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,255
37,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,95
38,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
39,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,72
40,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,6
41,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,4
42,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,73
44,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,5
45,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,29
46,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
47,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,25
48,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,164
49,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,11
50,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
51,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,169
53,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,29
54,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,1
55,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,57
56,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,0
US,1 day ahead inc hosp,quantile,0.05,2020-06-04,2020-06-05,3093
01,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,38
02,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,0
04,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,72
05,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,17
06,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,346
08,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,48
09,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,66
10,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,9
11,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,10
12,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,123
13,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,98
15,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,0
16,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,0
17,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,198
18,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,65
19,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,27
20,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,6
21,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,33
22,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,42
23,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,3
24,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,139
25,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,89
26,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,33
27,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,63
28,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,34
29,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,17
30,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,0
31,1 day ahead inc hosp,quantile,0.1,2020-06-04,2020-06-05,30
