2020-08-03,1 wk ahead inc death,US,2020-08-08,US,point,NA,8140.53622504354
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.01,4349.30987060057
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.025,4946.27767940961
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.05,5459.8036323327
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.1,6051.88226989841
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.15,6451.49053285221
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.2,6768.92812444332
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.25,7041.30385440853
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.3,7285.90909171169
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.35,7512.57107055188
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.4,7727.6457135454
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.45,7935.74513889846
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.5,8140.53622504354
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.55,8345.32731118862
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.6,8553.42673654168
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.65,8768.50137953521
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.7,8995.1633583754
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.75,9239.76859567856
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.8,9512.14432564376
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.85,9829.58191723487
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.9,10229.1901801887
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.95,10821.2688177544
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.975,11334.7947706775
2020-08-03,1 wk ahead inc death,US,2020-08-08,US,quantile,0.99,11931.7625794865
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,point,NA,10053.6576611931
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.01,5272.54243163501
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.025,6025.37848398729
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.05,6672.98601905746
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.1,7419.65633797524
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.15,7923.6022840216
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.2,8323.92280347881
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.25,8667.41581311473
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.3,8975.88745684269
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.35,9261.73085886605
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.4,9532.96147264964
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.45,9795.39564006669
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.5,10053.6576611931
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.55,10311.9196823194
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.6,10574.3538497365
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.65,10845.5844635201
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.7,11131.4278655434
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.75,11439.8995092714
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.8,11783.3925189073
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.85,12183.7130383645
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.9,12687.6589844109
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.95,13434.3293033286
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.975,14081.9368383988
2020-08-03,2 wk ahead inc death,US,2020-08-15,US,quantile,0.99,14834.7728907511
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,point,NA,12532.3167237369
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.01,6425.59720961769
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.025,7387.16336962364
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.05,8214.3255236446
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.1,9168.01644892487
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.15,9811.68563383741
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.2,10322.9983737936
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.25,10761.7277003614
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.3,11155.7256936874
2020-08-03,3 wk ahead inc death,US,2020-08-22,US,quantile,0.35,11520.8215755701
