BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,HKUST-DNN,JHUAPL-Bucky,JHU_CSSE-DECOM,PSI-DRAFT,MOBS-GLEAM_COVID,Karlen-pypm,CovidAnalytics-DELPHI,QJHong-Encounter,epiforecasts-ensemble1,UCLA-SuEIR,locations
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,01
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,02
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,04
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,05
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,06
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,08
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,09
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,10
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,11
0.1087082950917117,0.09375741152103038,0.08577538688289149,0.12805983883455935,0.0626949971429985,0.07106730035399936,0.19371863232958694,0.059066455310356314,0.07120075545981867,0.12595092707304742,0,0,0,0,12
