BPagano-RtDriven,CU-select,CovidAnalytics-DELPHI,GT-DeepCOVID,JHUAPL-Bucky,Karlen-pypm,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,RobertWalraven-ESG,SteveMcConnell-CovidComplete,QJHong-Encounter,SDSC_ISG-TrendModel,locations
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,01
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,02
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,04
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,05
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,06
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,08
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,09
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,10
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,11
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,12
0.09847753304226786,0.09183196375152688,0.08644511880223332,0.107493650057381,0.10622899102566595,0.11117352390681717,0.10843994777954652,0.09154457253874919,0.10654091189218606,0.091823787203626,0,0,13
