BPagano-RtDriven,COVIDhub-baseline,GT-DeepCOVID,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,UCSD_NEU-DeepGLEAM,HKUST-DNN,JHU_IDD-CovidSP,USC-SI_kJalpha,CU-select,locations
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,01
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,02
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,04
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,05
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,06
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,08
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,09
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,10
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,11
0.29896399279924357,0.020825663855532542,4.200258297244937e-16,0.28690845641357343,0.005465373730464116,0.1461192130872467,5.962368116665642e-4,0.15613907922260556,0.0017160812208908132,0.08326590285877623,0,12
