BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DRAFT,RobertWalraven-ESG,Microsoft-DeepSTIA,QJHong-Encounter,USC-SI_kJalpha,locations
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,01
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,02
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,04
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,05
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,06
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,08
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,09
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,10
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,11
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,12
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,13
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,15
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,16
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,17
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,18
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,19
0.23462147191784075,0.031462717634349276,0.17832895419394246,0.08738120523454554,0.19540198931983543,0.020266695162469192,0.08708689875396397,0.049289970524154736,0.02661944598439618,0.08954065127450236,0,0,0,20
