CEPH-Rtrend_covid,CMU-TimeSeries,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,OHT_JHU-nbxd,cfa-wwrenewal,MOBS-GLEAM_COVID,locations
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,01
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,02
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,04
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,05
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,06
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,08
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,09
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,10
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,11
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,12
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,13
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,15
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,16
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,17
0.005153814282883642,0.13803179624963746,0.09856321449148464,0.051702598396651,0.11685333594281773,0.14210340228078416,0.024906364269731418,0.024610056715707086,0.2995413723576413,0.09853404501266134,0,18
