COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,JHUAPL-Gecko,Karlen-pypm,USC-SI_kJalpha,IHME-CurveFit,locations
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,01
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,02
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,04
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,05
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,06
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,08
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,09
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,10
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,11
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,12
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,13
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,15
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,16
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,17
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,18
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,19
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,20
0.05984236234654798,0.6759811063795002,0.006065876901061748,0.0016897449812795658,0.016601442977442392,0.056116033169644385,0.07562446777350185,0.10807896547102158,21
