COVIDhub-baseline,GT-DeepCOVID,JHUAPL-Bucky,JHUAPL-Gecko,Karlen-pypm,MOBS-GLEAM_COVID,USC-SI_kJalpha,locations
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,01
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,02
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,04
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,05
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,06
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,08
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,09
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,10
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,11
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,12
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,13
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,15
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,16
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,17
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,18
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,19
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,20
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,21
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,22
0.28281684997942363,0.06729911414386816,0.04687329254494559,0.15407514122691987,0.0370088196610654,0.28102214237899065,0.1309046400647867,23
