CEPH-Rtrend_covid,CMU-TimeSeries,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,COVIDhub-baseline,locations
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,01
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,02
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,04
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,05
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,06
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,08
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,09
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,10
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,11
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,12
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,13
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,15
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,16
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,17
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,18
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,19
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,20
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,21
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,22
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,23
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,24
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,25
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,26
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,27
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,28
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,29
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,30
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,31
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,32
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,33
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,34
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,35
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,36
6.12305749596467e-4,0.1533574085879009,0.0013307317365379824,0.10210943499865087,0.0112124257317929,0.2993561178498813,0.20355028671292993,0.15530281720833033,0.0648289783003567,0.008339493124022638,0,37
