CMU-TimeSeries,MUNI-ARIMA,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,OHT_JHU-nbxd,cfa-wwrenewal,COVIDhub-baseline,locations
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,01
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,02
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,04
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,05
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,06
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,08
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,09
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,10
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,11
0.29975334304340107,0.024646016509125394,0.06493606739942988,0.21587290740880982,0.1053442291543333,0.07514254550165028,0.052510008973490716,0.042727362988129215,0.047775839823127796,0.07129167919850328,0,12
