COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,JHUAPL-Gecko,Karlen-pypm,USC-SI_kJalpha,locations
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,01
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,02
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,04
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,05
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,06
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,08
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,09
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,10
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,11
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,12
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,13
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,15
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,16
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,17
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,18
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,19
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,20
0.030608680924601422,0.818118065866819,0.0021347450375710647,0.0016719421710436164,0.014872447055415537,0.06550642478125432,0.06708769416329537,21
