BPagano-RtDriven,GT-DeepCOVID,HKUST-DNN,JHU_CSSE-DECOM,Karlen-pypm,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,epiforecasts-ensemble1,Microsoft-DeepSTIA,AIpert-pwllnod,COVIDhub-baseline,CU-select,JHUAPL-Bucky,MIT_CritData-GBCF,QJHong-Encounter,locations
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,01
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,02
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,04
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,05
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,06
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,08
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,09
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,10
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,11
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,12
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,13
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,66
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,15
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,16
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,17
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,18
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,19
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,20
0.023685902386500007,3.226428717188702e-4,0.03450224525598097,0.4312302577417354,0.4762187644746798,0.005299800994190523,4.3739649680873645e-4,4.096160869756581e-4,0.0025644310991820717,0.025328942592230588,0,0,0,0,0,0,21
