CEPH-Rtrend_covid,CMU-TimeSeries,COVIDhub-baseline,MOBS-GLEAM_COVID,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,locations
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,01
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,02
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,04
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,05
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,06
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,08
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,09
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,10
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,11
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,12
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,13
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,15
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,16
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,17
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,18
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,19
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,20
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,21
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,22
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,23
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,24
0.23743490227152228,1.7989875592032804e-6,1.6416200891344984e-10,0.20993140634411045,0.1489579436430109,0.005365056559032528,0.2810814827478427,0.09733687838220843,0.019890530900550662,25
