BPagano-RtDriven,GT-DeepCOVID,JHU_CSSE-DECOM,Karlen-pypm,Microsoft-DeepSTIA,MOBS-GLEAM_COVID,SteveMcConnell-CovidComplete,UMass-MechBayes,USC-SI_kJalpha,HKUST-DNN,CU-select,DDS-NBDS,JHUAPL-Bucky,QJHong-Encounter,locations
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,01
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,02
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,04
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,05
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,06
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,08
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,09
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,10
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,11
0.09935059529334186,0.0868517322375076,0.10593605770878889,0.0986601294439293,0.11891951817033097,0.09793253211390432,0.11700167074367365,0.10919185987682353,0.07034876239930016,0.0958071420123997,0,0,0,0,12
