BPagano-RtDriven,GT-DeepCOVID,JHU_CSSE-DECOM,Karlen-pypm,LANL-GrowthRate,Microsoft-DeepSTIA,MOBS-GLEAM_COVID,SteveMcConnell-CovidComplete,USC-SI_kJalpha,HKUST-DNN,JHUAPL-Bucky,RobertWalraven-ESG,QJHong-Encounter,locations
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,01
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,02
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,04
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,05
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,06
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,08
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,09
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,10
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,11
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,12
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,13
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,15
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,16
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,17
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,18
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,19
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,20
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,21
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,22
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,23
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,24
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,25
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,26
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,27
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,28
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,29
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,30
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,31
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,32
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,33
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,34
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,35
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,36
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,37
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,38
0.08882005573135268,0.049003258289375094,0.1169938568714049,0.123301785310407,0.018004169097228143,0.16831490936575655,0.1286133811957098,0.1738828472883581,0.036378315274488114,0.09668742157591913,0,0,0,39
