BPagano-RtDriven,COVIDhub-baseline,HKUST-DNN,JHU_IDD-CovidSP,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,UCSD_NEU-DeepGLEAM,USC-SI_kJalpha,CU-select,GT-DeepCOVID,QJHong-Encounter,locations
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,01
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,02
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,04
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,05
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,06
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,08
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,09
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,10
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,11
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,12
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,13
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,15
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,16
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,17
0.2990575332159471,0.05473205587426216,0.19416023567025673,0.004396534261975888,0.21272097577238025,0.01789426733182798,0.15262601385749677,0.010923200132432198,0.05310302690861699,3.8615697480385495e-4,0,0,18
