COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,USC-SI_kJalpha,UVA-Ensemble,MUNI-ARIMA,locations
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,01
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,02
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,04
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,05
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,06
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,08
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,09
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,10
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,11
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,12
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,13
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,15
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,16
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,17
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,18
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,19
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,20
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,21
0.006804525846860651,0.030352523501365976,0.0015105322041763696,0.0023418294830004384,0.007373452591094348,0.7757022531674433,0.17591488320605883,22
