CEPH-Rtrend_covid,CMU-TimeSeries,COVIDhub-baseline,MOBS-GLEAM_COVID,SGroup-RandomForest,UMass-sarix,UMass-trends_ensemble,UT-Osiris,PSI-DICE,MUNI-ARIMA,locations
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,01
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,02
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,04
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,05
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,06
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,08
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,09
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,10
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,11
0.296463612733212,0.2998509722265144,4.5162464568643954e-6,3.464583484417878e-4,0.0030943456131977856,0.242587416563703,0.11855844838229243,0.0015187374929024355,0.0075147044254399295,0.030060787967839155,12
