BPagano-RtDriven,COVIDhub-baseline,GT-DeepCOVID,HKUST-DNN,Karlen-pypm,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,UCSD_NEU-DeepGLEAM,USC-SI_kJalpha,JHU_IDD-CovidSP,CU-select,locations
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,01
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,02
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,04
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,05
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,06
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,08
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,09
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,10
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,11
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,12
0.2727979738984482,0.02837220745951147,3.88470180983594e-14,0.14717026934765967,0.2997661712779596,0.1423129029223589,0.015721362330065568,8.709166396895961e-4,0.08924500939366087,0.0037431867306075128,0,13
