BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,MOBS-GLEAM_COVID,PSI-DRAFT,RobertWalraven-ESG,UCSD_NEU-DeepGLEAM,Karlen-pypm,CovidAnalytics-DELPHI,IEM_MED-CovidProject,QJHong-Encounter,prolix-euclidean,locations
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,01
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,02
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,04
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,05
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,06
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,08
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,09
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,10
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,11
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,12
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,13
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,66
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,15
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,16
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,17
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,18
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,19
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,20
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,21
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,22
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,23
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,24
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,25
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,26
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,27
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,28
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,29
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,30
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,31
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,32
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,33
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,34
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,35
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,36
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,37
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,38
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,69
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,39
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,40
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,41
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,42
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,72
