BPagano-RtDriven,COVIDhub-baseline,CU-select,JHUAPL-Bucky,PSI-DRAFT,RobertWalraven-ESG,SteveMcConnell-CovidComplete,UCSD_NEU-DeepGLEAM,GT-DeepCOVID,Karlen-pypm,CovidAnalytics-DELPHI,QJHong-Encounter,prolix-euclidean,UCLA-SuEIR,locations
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,01
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,02
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,04
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,05
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,06
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,08
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,09
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,10
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,11
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,12
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,13
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,66
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,15
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,16
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,17
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,18
0.08423761546281358,0.09285910739658003,0.09177983067194029,0.09843781818599723,0.08024518314453209,0.08381677942436211,0.05532899565862809,0.05756587952295272,0.23929613530430682,0.1164326552278869,0,0,0,0,19
