BPagano-RtDriven,CMU-TimeSeries,CUB_PopCouncil-SLSTM,JHUAPL-Bucky,MUNI-ARIMA,PSI-DICE,UMass-sarix,UMass-trends_ensemble,UVA-Ensemble,JHUAPL-Morris,GT-DeepCOVID,Karlen-pypm,UT-Osiris,locations
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,01
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,02
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,04
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,05
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,06
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,08
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,09
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,10
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,11
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,12
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,13
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,15
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,16
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,17
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,18
0.06433455092102011,0.2973372157788506,0.020061184107645673,0.08398295288129891,0.10278891486055143,0.048792864310684164,0.06391974914135146,0.10691503251404692,0.0975459353893031,0.11432160009524776,0,0,0,19
