BPagano-RtDriven,CMU-TimeSeries,CU-select,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,MOBS-GLEAM_COVID,UVA-Ensemble,PSI-DICE,UT-Osiris,JHUAPL-Gecko,USC-SI_kJalpha,prolix-euclidean,locations
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,01
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,02
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,04
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,05
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,06
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,08
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,09
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,10
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,11
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,12
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,13
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,15
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,16
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,17
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,18
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,19
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,20
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,21
0.0780313043899805,0.05997400089889072,0.15232833401894627,0.09797730439270572,0.05132037070885771,0.18246548518526162,0.05935685101275901,0.06573898132064808,0.10402254398699771,0.14878482408495272,0,0,0,22
