BPagano-RtDriven,CU-select,GT-DeepCOVID,JHU_CSSE-DECOM,Karlen-pypm,Microsoft-DeepSTIA,MOBS-GLEAM_COVID,RobertWalraven-ESG,SteveMcConnell-CovidComplete,USC-SI_kJalpha,DDS-NBDS,JHUAPL-Bucky,LANL-GrowthRate,QJHong-Encounter,locations
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,01
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,02
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,04
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,05
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,06
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,08
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,09
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,10
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,11
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,12
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,13
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,15
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,16
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,17
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,18
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,19
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,20
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,21
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,22
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,23
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,24
0.06289657480171042,0.07356793633930458,0.09313205208240759,0.09805174441689618,0.13076579400175473,0.14469860399232176,0.09899691782189937,0.0874399492387925,0.15356636343344096,0.05688406387147218,0,0,0,0,25
