BPagano-RtDriven,GT-DeepCOVID,HKUST-DNN,JHU_CSSE-DECOM,Karlen-pypm,MOBS-GLEAM_COVID,SteveMcConnell-CovidComplete,UMass-MechBayes,UMich-RidgeTfReg,epiforecasts-ensemble1,JHUAPL-Bucky,QJHong-Encounter,USC-SI_kJalpha,locations
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,01
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,02
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,04
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,05
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,06
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,08
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,09
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,10
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,11
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,12
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,13
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,15
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,16
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,17
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,18
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,19
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,20
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,21
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,22
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,23
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,24
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,25
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,26
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,27
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,28
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,29
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,30
0.06408829090064015,0.07400711327047337,0.12371935091776781,0.31904832788167914,0.29003387756101745,0.0065968924509875885,0.0678456121007847,0.03860623210337758,0.0032438982792865,0.012810404533983315,0,0,0,31
