BPagano-RtDriven,CMU-TimeSeries,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DICE,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,UVA-Ensemble,COVIDhub-baseline,JHU_IDD-CovidSP,locations
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,01
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,02
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,04
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,05
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,06
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,08
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,09
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,10
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,11
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,12
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,13
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,15
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,16
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,17
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,18
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,19
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,20
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,21
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,22
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,23
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,24
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,25
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,26
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,27
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,28
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,29
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,30
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,31
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,32
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,33
0.014772250888078379,0.29954881930234495,0.014769863616078023,0.052440978378396216,0.07669761435895206,0.29304346953765237,0.17159745446948843,0.04543631691485185,0.021818061932132222,0.00987517060202525,0,0,34
