BPagano-RtDriven,CMU-TimeSeries,CUB_PopCouncil-SLSTM,Karlen-pypm,MUNI-ARIMA,PSI-DICE,UMass-sarix,UMass-trends_ensemble,UT-Osiris,IHME-CurveFit,COVIDhub-baseline,MOBS-GLEAM_COVID,UVA-Ensemble,locations
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,01
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,02
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,04
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,05
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,06
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,08
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,09
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,10
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,11
0.29898050362122897,0.11888362485922796,0.0206779705185583,0.1080619569839425,0.09927944622877861,0.0839147407218276,0.07031941082189484,0.07355308107201478,0.10689024824756094,0.01943901692496562,0,0,0,12
