BPagano-RtDriven,HKUST-DNN,JHU_CSSE-DECOM,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,SteveMcConnell-CovidComplete,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,epiforecasts-ensemble1,COVIDhub-baseline,CU-select,JHUAPL-Bucky,MIT_CritData-GBCF,QJHong-Encounter,locations
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,01
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,02
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,04
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,05
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,06
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,08
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,09
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,10
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,11
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,12
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,13
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,66
0.05876760799095381,0.40207550568475353,0.17778101739001145,0.0249448423810177,0.23546520065459456,0.011935505465059858,0.040501482095095936,0.0059363980541130975,0.0244719164888177,0.018120523795582096,0,0,0,0,0,15
