GT-DeepCOVID,HKUST-DNN,JHU_CSSE-DECOM,MIT_CritData-GBCF,MOBS-GLEAM_COVID,SteveMcConnell-CovidComplete,UMass-MechBayes,USC-SI_kJalpha,epiforecasts-ensemble1,UMich-RidgeTfReg,COVIDhub-baseline,CovidAnalytics-DELPHI,JHUAPL-Bucky,QJHong-Encounter,AIpert-pwllnod,CU-select,locations
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,01
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,02
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,04
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,05
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,06
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,08
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,09
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,10
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,11
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,12
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,13
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,15
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,16
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,17
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,18
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,19
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,20
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,21
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,22
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,23
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,24
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,25
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,26
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,27
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,28
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,29
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,30
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,31
0.022447057920432553,0.26601955618933637,0.37313382640451587,0.008084249652597363,0.03165483995022258,0.06486912220461742,0.0841992290837022,0.05487406344083005,0.06353213038721169,0.03118592476653402,0,0,0,0,0,0,32
