BPagano-RtDriven,COVIDhub-baseline,GT-DeepCOVID,HKUST-DNN,JHUAPL-Bucky,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,PSI-DRAFT,UCSD_NEU-DeepGLEAM,USC-SI_kJalpha,QJHong-Encounter,SteveMcConnell-CovidComplete,MIT_CritData-GBCF,UCLA-SuEIR,locations
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,01
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,02
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,04
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,05
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,06
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,08
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,09
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,10
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,11
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,12
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,13
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,66
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,15
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,16
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,17
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,18
0.10319913751321767,0.10133895059617751,0.10616353425329185,0.10185860741441184,0.1003966258311025,0.1016972771026705,0.09177903833168095,0.09792018787409974,0.10196945672333313,0.09367718436001421,0,0,0,0,19
