BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,JHU_CSSE-DECOM,Karlen-pypm,RobertWalraven-ESG,SteveMcConnell-CovidComplete,epiforecasts-ensemble1,QJHong-Encounter,UCLA-SuEIR,locations
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,01
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,02
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,04
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,05
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,06
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,08
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,09
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,10
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,11
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,12
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,13
0.0774003536094788,0.06990260713169001,0.06543388310683589,0.1810133313637838,0.07357061573409518,0.1867940734582551,0.10589991624983454,0.07961290638066122,0.053005260723076396,0.10736705224228928,0,0,66
